source_row_number,course_name,department_name,college_name,topic_slug,topic_name,candidate_name,suggested_parent_slug,suggested_depth,relevance_score,matched_fields,match_types,relation_hint,is_existing_topic,needs_review,is_auto_link_candidate,evidence_count
3429,신호및시스템,전자공학과,IT대학,calculus,미적분,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3430,디지털통신,전자공학과,IT대학,calculus,미적분,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3430,디지털통신,전자공학과,IT대학,probability-statistics,확률과 통계,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3437,마이크로프로세서실험,전자공학과,IT대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3437,마이크로프로세서실험,전자공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3450,컴퓨터구조,전자공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
3453,회로이론,전자공학과,IT대학,calculus,미적분,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3460,실시간신호처리,전자공학과,IT대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
3460,실시간신호처리,전자공학과,IT대학,deployment,배포,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
3524,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3524,C프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3524,C프로그래밍,컴퓨터공학과,IT대학,c-language,C언어,,,,0.78,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,3
3525,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
3525,C프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3525,C프로그래밍,컴퓨터공학과,IT대학,c-language,C언어,,,,0.78,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,3
3526,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3526,C프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3526,C프로그래밍,컴퓨터공학과,IT대학,c-language,C언어,,,,0.78,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,3
3527,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3528,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3528,C프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3528,C프로그래밍,컴퓨터공학과,IT대학,c-language,C언어,,,,0.75,learning_objective_clean,alias,,true,false,false,1
3529,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3529,C프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3529,C프로그래밍,컴퓨터공학과,IT대학,c-language,C언어,,,,0.78,learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,false,3
3530,C프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3530,C프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3530,C프로그래밍,컴퓨터공학과,IT대학,c-language,C언어,,,,0.75,learning_objective_clean,alias,,true,false,false,1
3532,자바프로그래밍1,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3532,자바프로그래밍1,컴퓨터공학과,IT대학,java,Java,,,,0.93,course_name_clean|learning_objective_clean,alias,,true,false,true,2
3536,자바프로그래밍1,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3536,자바프로그래밍1,컴퓨터공학과,IT대학,java,Java,,,,0.88,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
3537,자바프로그래밍1,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3537,자바프로그래밍1,컴퓨터공학과,IT대학,java,Java,,,,0.93,course_name_clean|learning_objective_clean,alias,,true,false,true,2
3538,자바프로그래밍2,컴퓨터공학과,IT대학,oop,객체지향 프로그래밍,,,,0.8,learning_objective_clean,alias|topic_name,,true,false,false,3
3538,자바프로그래밍2,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
3538,자바프로그래밍2,컴퓨터공학과,IT대학,java,Java,,,,0.95,course_name_clean|learning_objective_clean|prerequisite_material_clean,alias,prerequisite,true,false,true,3
3538,자바프로그래밍2,컴퓨터공학과,IT대학,c-language,C언어,,,,0.68,prerequisite_material_clean,alias|topic_name,prerequisite,true,false,false,2
3538,자바프로그래밍2,컴퓨터공학과,IT대학,python,Python,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3538,자바프로그래밍2,컴퓨터공학과,IT대학,,,반복문,programming-basic-syntax,3,0.65,prerequisite_material_clean,depth3_candidate,prerequisite,false,true,false,1
3539,자바프로그래밍2,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
3539,자바프로그래밍2,컴퓨터공학과,IT대학,java,Java,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean|prerequisite_material_clean,alias,prerequisite,true,false,true,4
3539,자바프로그래밍2,컴퓨터공학과,IT대학,c-language,C언어,,,,0.68,prerequisite_material_clean,alias|topic_name,prerequisite,true,false,false,2
3539,자바프로그래밍2,컴퓨터공학과,IT대학,python,Python,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3539,자바프로그래밍2,컴퓨터공학과,IT대학,,,반복문,programming-basic-syntax,3,0.65,prerequisite_material_clean,depth3_candidate,prerequisite,false,true,false,1
3541,자바프로그래밍2,컴퓨터공학과,IT대학,oop,객체지향 프로그래밍,,,,0.75,learning_objective_clean,alias,,true,false,false,1
3541,자바프로그래밍2,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
3541,자바프로그래밍2,컴퓨터공학과,IT대학,java,Java,,,,0.95,course_name_clean|learning_objective_clean|main_textbook_clean|prerequisite_material_clean,alias|topic_name,prerequisite,true,false,true,4
3546,이산수학,컴퓨터공학과,IT대학,discrete-mathematics,이산수학,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
3550,자료구조,컴퓨터공학과,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
3550,자료구조,컴퓨터공학과,IT대학,java,Java,,,,0.7,learning_objective_clean,alias,,true,false,false,1
3550,자료구조,컴퓨터공학과,IT대학,python,Python,,,,0.68,main_textbook_clean|prerequisite_material_clean,alias,prerequisite,true,false,false,3
3550,자료구조,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3551,자료구조,컴퓨터공학과,IT대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
3551,자료구조,컴퓨터공학과,IT대학,java,Java,,,,0.75,learning_objective_clean|main_textbook_clean|prerequisite_material_clean,alias|topic_name,prerequisite,true,false,false,3
3551,자료구조,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3551,자료구조,컴퓨터공학과,IT대학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3554,선형대수학,컴퓨터공학과,IT대학,linear-algebra,선형대수,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,6
3554,선형대수학,컴퓨터공학과,IT대학,calculus,미적분,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3558,리눅스프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3558,리눅스프로그래밍,컴퓨터공학과,IT대학,linux,Linux,,,,0.93,course_name_clean|learning_objective_clean,alias,,true,false,true,2
3558,리눅스프로그래밍,컴퓨터공학과,IT대학,networks,네트워크,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3558,리눅스프로그래밍,컴퓨터공학과,IT대학,system-programming-basics,시스템 프로그래밍 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
3562,알고리즘,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,4
3563,알고리즘,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,4
3564,알고리즘,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,4
3564,알고리즘,컴퓨터공학과,IT대학,data-structures,자료구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3564,알고리즘,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3564,알고리즘,컴퓨터공학과,IT대학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3565,알고리즘,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3568,마이크로프로세서,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.5,main_textbook_clean,topic_name,,true,false,false,1
3568,마이크로프로세서,컴퓨터공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3568,마이크로프로세서,컴퓨터공학과,IT대학,operating-systems,운영체제,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3570,문제해결프로그래밍,컴퓨터공학과,IT대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.9,course_name_clean,alias,,true,false,true,1
3570,문제해결프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
3570,문제해결프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.98,course_name_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,2
3570,문제해결프로그래밍,컴퓨터공학과,IT대학,data-structures,자료구조,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
3570,문제해결프로그래밍,컴퓨터공학과,IT대학,java,Java,,,,0.6,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3572,문제해결프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
3572,문제해결프로그래밍,컴퓨터공학과,IT대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.9,course_name_clean,alias,,true,false,true,1
3572,문제해결프로그래밍,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
3573,시스템프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
3573,시스템프로그래밍,컴퓨터공학과,IT대학,linux,Linux,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3578,운영체제,컴퓨터공학과,IT대학,operating-systems,운영체제,,,,0.95,course_name_clean,topic_name,,true,false,true,1
3578,운영체제,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3578,운영체제,컴퓨터공학과,IT대학,system-programming-basics,시스템 프로그래밍 기초,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3578,운영체제,컴퓨터공학과,IT대학,linux,Linux,,,,0.6,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3579,데이터통신,컴퓨터공학과,IT대학,,,인터넷,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
3589,프로그래밍언어,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
3589,프로그래밍언어,컴퓨터공학과,IT대학,algorithms,알고리즘,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3589,프로그래밍언어,컴퓨터공학과,IT대학,data-structures,자료구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3589,프로그래밍언어,컴퓨터공학과,IT대학,discrete-mathematics,이산수학,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3589,프로그래밍언어,컴퓨터공학과,IT대학,oop,객체지향 프로그래밍,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3591,컴퓨터구조,컴퓨터공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
3592,컴퓨터구조,컴퓨터공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
3593,컴퓨터구조,컴퓨터공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.95,course_name_clean,topic_name,,true,false,true,1
3593,컴퓨터구조,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3596,데이터베이스,컴퓨터공학과,IT대학,database,데이터베이스,,,,0.98,course_name_clean|main_textbook_clean,topic_name,,true,false,true,2
3596,데이터베이스,컴퓨터공학과,IT대학,data-structures,자료구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3598,인공지능,컴퓨터공학과,IT대학,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3598,인공지능,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3598,인공지능,컴퓨터공학과,IT대학,python,Python,,,,0.6,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3600,인공지능,컴퓨터공학과,IT대학,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
3600,인공지능,컴퓨터공학과,IT대학,,,신경망,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
3600,인공지능,컴퓨터공학과,IT대학,discrete-mathematics,이산수학,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3600,인공지능,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3601,임베디드시스템,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.83,learning_objective_clean|main_textbook_clean,topic_name,,true,false,false,2
3601,임베디드시스템,컴퓨터공학과,IT대학,,,인터넷,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
3601,임베디드시스템,컴퓨터공학과,IT대학,system-programming-basics,시스템 프로그래밍 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
3601,임베디드시스템,컴퓨터공학과,IT대학,operating-systems,운영체제,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3601,임베디드시스템,컴퓨터공학과,IT대학,linux,Linux,,,,0.6,prerequisite_material_clean,alias,prerequisite,true,false,false,1
3604,컴퓨터네트워크,컴퓨터공학과,IT대학,networks,네트워크,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,4
3604,컴퓨터네트워크,컴퓨터공학과,IT대학,,,인터넷,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
3604,컴퓨터네트워크,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3604,컴퓨터네트워크,컴퓨터공학과,IT대학,python,Python,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,2
3605,컴퓨터네트워크,컴퓨터공학과,IT대학,networks,네트워크,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,4
3606,컴퓨터네트워크,컴퓨터공학과,IT대학,networks,네트워크,,,,0.95,course_name_clean,alias|topic_name,,true,false,true,2
3606,컴퓨터네트워크,컴퓨터공학과,IT대학,,,라우팅,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
3606,컴퓨터네트워크,컴퓨터공학과,IT대학,,,인터넷,networks,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
3612,소프트웨어공학,컴퓨터공학과,IT대학,machine-learning,머신러닝,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3612,소프트웨어공학,컴퓨터공학과,IT대학,programming,프로그래밍,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3612,소프트웨어공학,컴퓨터공학과,IT대학,python,Python,,,,0.73,learning_objective_clean|prerequisite_material_clean,alias,prerequisite,true,false,false,2
3622,분산및병렬프로그래밍,컴퓨터공학과,IT대학,,,기댓값과 분산,probability-statistics,3,0.93,course_name_clean|learning_objective_clean,depth3_candidate,,false,true,false,2
3622,분산및병렬프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,4
3622,분산및병렬프로그래밍,컴퓨터공학과,IT대학,python,Python,,,,0.75,learning_objective_clean|main_textbook_clean|prerequisite_material_clean,alias,prerequisite,true,false,false,3
3622,분산및병렬프로그래밍,컴퓨터공학과,IT대학,computer-architecture,컴퓨터구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3622,분산및병렬프로그래밍,컴퓨터공학과,IT대학,data-structures,자료구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3622,분산및병렬프로그래밍,컴퓨터공학과,IT대학,operating-systems,운영체제,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
3623,영상통신,컴퓨터공학과,IT대학,artificial-intelligence,인공지능,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
3629,C++프로그래밍,컴퓨터공학과,IT대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
3629,C++프로그래밍,컴퓨터공학과,IT대학,oop,객체지향 프로그래밍,,,,0.8,learning_objective_clean,alias|topic_name,,true,false,false,3
36683,화학 빅데이터 분석법,화학과,자연과학대학,data-analysis,데이터 분석,,,,0.95,course_name_clean,topic_name,,true,false,true,1
36776,데이터마이닝입문,통계학과,자연과학대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
36776,데이터마이닝입문,통계학과,자연과학대학,regression-analysis,회귀분석,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
36776,데이터마이닝입문,통계학과,자연과학대학,,,회귀,machine-learning,3,0.65,prerequisite_material_clean,depth3_candidate,prerequisite,false,true,false,1
36780,빅데이터통계분석,통계학과,자연과학대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
36780,빅데이터통계분석,통계학과,자연과학대학,machine-learning,머신러닝,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
36780,빅데이터통계분석,통계학과,자연과학대학,programming,프로그래밍,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
36780,빅데이터통계분석,통계학과,자연과학대학,regression-analysis,회귀분석,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
36780,빅데이터통계분석,통계학과,자연과학대학,,,회귀,machine-learning,3,0.65,prerequisite_material_clean,depth3_candidate,prerequisite,false,true,false,1
36785,데이터사이언스입문,통계학과,자연과학대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
36785,데이터사이언스입문,통계학과,자연과학대학,probability-statistics,확률과 통계,,,,0.6,prerequisite_material_clean,alias,prerequisite,true,false,false,1
37021,인공지능과금융,핀테크융합전공,단과대구분없음,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
37022,금융데이터마이닝,핀테크융합전공,단과대구분없음,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
37022,금융데이터마이닝,핀테크융합전공,단과대구분없음,python,Python,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,2
37182,데이터사이언스입문,의생명공학전공,정보의생명공학대학,data-visualization,데이터 시각화,,,,0.7,learning_objective_clean,alias,,true,false,false,1
37182,데이터사이언스입문,의생명공학전공,정보의생명공학대학,python,Python,,,,0.85,learning_objective_clean|main_textbook_clean|prerequisite_material_clean,alias|topic_name,prerequisite,true,false,true,3
37182,데이터사이언스입문,의생명공학전공,정보의생명공학대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
37182,데이터사이언스입문,의생명공학전공,정보의생명공학대학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
37189,기계학습개론,의생명공학전공,정보의생명공학대학,machine-learning,머신러닝,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias,,true,false,true,3
37189,기계학습개론,의생명공학전공,정보의생명공학대학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,learning_objective_clean,alias,,true,false,false,1
37189,기계학습개론,의생명공학전공,정보의생명공학대학,linear-algebra,선형대수,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
37192,의생명데이터사이언스,의생명공학전공,정보의생명공학대학,probability-statistics,확률과 통계,,,,0.65,prerequisite_material_clean,alias,prerequisite,true,false,false,1
37199,인공지능,데이터사이언스전공,정보의생명공학대학,artificial-intelligence,인공지능,,,,1.0,course_name_clean|learning_objective_clean,topic_name,,true,false,true,2
37199,인공지능,데이터사이언스전공,정보의생명공학대학,deep-learning,딥러닝,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37201,객체지향프로그래밍,데이터사이언스전공,정보의생명공학대학,oop,객체지향 프로그래밍,,,,0.98,course_name_clean|learning_objective_clean,alias,,true,false,true,2
37201,객체지향프로그래밍,데이터사이언스전공,정보의생명공학대학,java,Java,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37201,객체지향프로그래밍,데이터사이언스전공,정보의생명공학대학,python,Python,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37201,객체지향프로그래밍,데이터사이언스전공,정보의생명공학대학,programming,프로그래밍,,,,1.0,course_name_clean|learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,true,3
37208,알고리즘,데이터사이언스전공,정보의생명공학대학,algorithms,알고리즘,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,topic_name,,true,false,true,3
37208,알고리즘,데이터사이언스전공,정보의생명공학대학,programming,프로그래밍,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
37208,알고리즘,데이터사이언스전공,정보의생명공학대학,data-structures,자료구조,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,machine-learning,머신러닝,,,,1.0,course_name_clean|learning_objective_clean|main_textbook_clean,alias|topic_name,,true,false,true,3
37576,조선해양기계학습,조선해양공학과,공과대학,,,CNN,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,,,RNN,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,,,분류,machine-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,,,신경망,deep-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,,,회귀,machine-learning,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,optimization,최적화,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,linear-algebra,선형대수,,,,0.83,learning_objective_clean|prerequisite_material_clean,topic_name,prerequisite,true,false,false,2
37576,조선해양기계학습,조선해양공학과,공과대학,programming,프로그래밍,,,,0.68,prerequisite_material_clean,topic_name,prerequisite,true,false,false,1
37576,조선해양기계학습,조선해양공학과,공과대학,python,Python,,,,0.6,prerequisite_material_clean,alias,prerequisite,true,false,false,1
37666,논리설계 및 실험,전기·정보공학부,공과대학,optimization,최적화,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37676,프로그래밍방법론,전기·정보공학부,공과대학,programming,프로그래밍,,,,0.95,course_name_clean,topic_name,,true,false,true,1
37676,프로그래밍방법론,전기·정보공학부,공과대학,java,Java,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
37683,전기시스템선형대수,전기·정보공학부,공과대학,linear-algebra,선형대수,,,,0.98,course_name_clean|main_textbook_clean,alias|topic_name,,true,false,true,2
37683,전기시스템선형대수,전기·정보공학부,공과대학,,,벡터,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37683,전기시스템선형대수,전기·정보공학부,공과대학,,,행렬,linear-algebra,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37685,자료구조의 기초,전기·정보공학부,공과대학,data-structures,자료구조,,,,1.0,course_name_clean|learning_objective_clean,alias|topic_name,,true,false,true,3
37685,자료구조의 기초,전기·정보공학부,공과대학,,,리스트,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37685,자료구조의 기초,전기·정보공학부,공과대학,,,스택,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37685,자료구조의 기초,전기·정보공학부,공과대학,,,큐,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37685,자료구조의 기초,전기·정보공학부,공과대학,,,트리,data-structures,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37685,자료구조의 기초,전기·정보공학부,공과대학,,,함수,programming-basic-syntax,3,0.8,learning_objective_clean,depth3_candidate,,false,true,false,1
37685,자료구조의 기초,전기·정보공학부,공과대학,algorithms,알고리즘,,,,0.8,learning_objective_clean,topic_name,,true,false,false,1
