external_id,title,provider_name,main_category,sub_category,topic_slug,topic_name,candidate_name,suggested_parent_slug,suggested_depth,relevance_score,matched_fields,match_types,is_existing_topic,needs_review,is_auto_link_candidate,evidence_count
0fa44287c0998043,C프로그래밍 고급,한동대학교,공학,정보통신공학,programming,프로그래밍,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
0fa44287c0998043,C프로그래밍 고급,한동대학교,공학,정보통신공학,c-language,C언어,,,,0.82,description_body_clean,alias|topic_name,true,false,false,2
0fa44287c0998043,C프로그래밍 고급,한동대학교,공학,정보통신공학,,,배열,data-structures,3,0.82,description_body_clean,depth3_candidate,false,true,false,1
0fa44287c0998043,C프로그래밍 고급,한동대학교,공학,정보통신공학,,,함수,programming-basic-syntax,3,0.82,description_body_clean,depth3_candidate,false,true,false,1
0fa44287c0998043,C프로그래밍 고급,한동대학교,공학,정보통신공학,operating-systems,운영체제,,,,0.82,description_body_clean,topic_name,true,false,false,1
0fa44287c0998043,C프로그래밍 고급,한동대학교,공학,정보통신공학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.77,description_body_clean,alias,true,false,false,1
10fc1ba125aa910c,의료보건빅데이터분석,인제대학교,공학,정보과학,artificial-intelligence,인공지능,,,,0.91,description_keyword_items|description_keywords_raw,topic_name,true,false,false,2
10fc1ba125aa910c,의료보건빅데이터분석,인제대학교,공학,정보과학,algorithms,알고리즘,,,,0.8,description_body_clean,topic_name,true,false,false,1
14681297019d55cc,컴퓨터과학과 코딩,국립군산대학교,공학,컴퓨터과학,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.92,description_body_clean|description_keyword_items|description_keywords_raw,alias,true,false,true,3
14681297019d55cc,컴퓨터과학과 코딩,국립군산대학교,공학,컴퓨터과학,python,Python,,,,0.87,description_body_clean|description_keyword_items|description_keywords_raw,alias,true,false,true,3
14681297019d55cc,컴퓨터과학과 코딩,국립군산대학교,공학,컴퓨터과학,programming,프로그래밍,,,,0.82,description_body_clean,topic_name,true,false,false,1
14681297019d55cc,컴퓨터과학과 코딩,국립군산대학교,공학,컴퓨터과학,programming-basic-syntax,프로그래밍 기초 문법,,,,0.77,description_body_clean,alias,true,false,false,1
1759e84268558322,컴퓨터 활용,광주여자대학교,공학,컴퓨터과학,statistical-analysis,통계 분석,,,,0.82,description_body_clean,topic_name,true,false,false,1
19562,웨어러블 컴퓨터 디자인,세종대학교,공학,컴퓨터 · 통신,,,리스트,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19568,데이터 분석 기초,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,data-analysis,데이터 분석,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19568,데이터 분석 기초,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,0.8,description_body_clean,topic_name,true,false,false,1
19573,인공지능과문제해결,우석대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19573,인공지능과문제해결,우석대학교,공학,컴퓨터 · 통신,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.98,description_body_clean|title_clean,alias,true,false,true,2
19573,인공지능과문제해결,우석대학교,공학,컴퓨터 · 통신,,,프롬프트 엔지니어링,generative-ai,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19573,인공지능과문제해결,우석대학교,공학,컴퓨터 · 통신,programming,프로그래밍,,,,0.8,description_body_clean,topic_name,true,false,false,1
19573,인공지능과문제해결,우석대학교,공학,컴퓨터 · 통신,python,Python,,,,0.75,description_body_clean,alias,true,false,false,2
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,,,Transformer,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,,,임베딩,generative-ai,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,,,기댓값과 분산,probability-statistics,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,,,재귀,algorithms,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19596,생성형 인공지능 입문,세종대학교,공학,컴퓨터 · 통신,networks,네트워크,,,,0.8,description_body_clean,topic_name,true,false,false,1
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,machine-learning,머신러닝,,,,1.0,description_body_clean|title_clean,topic_name,true,false,true,2
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,과적합,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,벡터,linear-algebra,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,분류,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,변수,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,비지도학습,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,역전파,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19597,모두를 위한 머신러닝,세종대학교,공학,컴퓨터 · 통신,,,지도학습,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19600,데이터베이스 보안,세종대학교,공학,컴퓨터 · 통신,database,데이터베이스,,,,1.0,description_body_clean|title_clean,alias|topic_name,true,false,false,3
19600,데이터베이스 보안,세종대학교,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,0.8,description_body_clean,topic_name,true,false,false,1
19600,데이터베이스 보안,세종대학교,공학,컴퓨터 · 통신,relational-database,관계형 데이터베이스,,,,0.8,description_body_clean,topic_name,true,false,false,1
19600,데이터베이스 보안,세종대학교,공학,컴퓨터 · 통신,sql,SQL,,,,0.8,description_body_clean,topic_name,true,false,false,1
19600,데이터베이스 보안,세종대학교,공학,컴퓨터 · 통신,authentication-authorization,인증과 인가,,,,0.7,description_body_clean,alias,true,false,false,1
19600,데이터베이스 보안,세종대학교,공학,컴퓨터 · 통신,server-basics,서버 기초,,,,0.7,description_body_clean,alias,true,false,false,1
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,deep-learning,딥러닝,,,,1.0,description_body_clean|title_clean,topic_name,true,false,true,2
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,,,Transformer,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,,,CNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,,,RNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,,,분류,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,,,역전파,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19643,현대 딥러닝 구조의 이해와 응용,성균관대학교,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,0.8,description_body_clean,topic_name,true,false,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,,,CNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,,,지도학습,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,0.8,description_body_clean,topic_name,true,false,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,database,데이터베이스,,,,0.8,description_body_clean,topic_name,true,false,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,networks,네트워크,,,,0.8,description_body_clean,topic_name,true,false,false,1
19648,인공지능의 기초 이해,고려대학교,공학,컴퓨터 · 통신,python,Python,,,,0.8,description_body_clean,topic_name,true,false,false,1
1966b264204f1a3e,라즈베리파이 실습,부산외국어대학교,공학,소프트웨어공학,software-design,소프트웨어 설계,,,,0.82,description_body_clean,topic_name,true,false,false,1
19674,데이터의 힘 : 뇌를 닮은 알고리즘과 딥러닝 탐험,명지전문대학,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,1.0,description_body_clean|title_clean,topic_name,true,false,true,2
19674,데이터의 힘 : 뇌를 닮은 알고리즘과 딥러닝 탐험,명지전문대학,공학,컴퓨터 · 통신,deep-learning,딥러닝,,,,1.0,description_body_clean|title_clean,topic_name,true,false,true,2
19674,데이터의 힘 : 뇌를 닮은 알고리즘과 딥러닝 탐험,명지전문대학,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19674,데이터의 힘 : 뇌를 닮은 알고리즘과 딥러닝 탐험,명지전문대학,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,0.8,description_body_clean,topic_name,true,false,false,1
19674,데이터의 힘 : 뇌를 닮은 알고리즘과 딥러닝 탐험,명지전문대학,공학,컴퓨터 · 통신,data-collection,데이터 수집,,,,0.8,description_body_clean,topic_name,true,false,false,1
19674,데이터의 힘 : 뇌를 닮은 알고리즘과 딥러닝 탐험,명지전문대학,공학,컴퓨터 · 통신,data-visualization,데이터 시각화,,,,0.7,description_body_clean,alias,true,false,false,1
19675,AI와의 첫 만남 : 생성형 인공지능으로 보는 미래,명지전문대학,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19675,AI와의 첫 만남 : 생성형 인공지능으로 보는 미래,명지전문대학,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19675,AI와의 첫 만남 : 생성형 인공지능으로 보는 미래,명지전문대학,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,0.8,description_body_clean,topic_name,true,false,false,1
19675,AI와의 첫 만남 : 생성형 인공지능으로 보는 미래,명지전문대학,공학,컴퓨터 · 통신,generative-ai,생성형 AI,,,,0.8,description_body_clean,topic_name,true,false,false,1
19675,AI와의 첫 만남 : 생성형 인공지능으로 보는 미래,명지전문대학,공학,컴퓨터 · 통신,machine-learning,머신러닝,,,,0.8,description_body_clean,topic_name,true,false,false,1
19726,AI 기계학습,전주대학교,공학,컴퓨터 · 통신,machine-learning,머신러닝,,,,0.98,description_body_clean|title_clean,alias,true,false,true,2
19726,AI 기계학습,전주대학교,공학,컴퓨터 · 통신,,,분류,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19726,AI 기계학습,전주대학교,공학,컴퓨터 · 통신,,,회귀,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,2
19726,AI 기계학습,전주대학교,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,0.8,description_body_clean,topic_name,true,false,false,1
19726,AI 기계학습,전주대학교,공학,컴퓨터 · 통신,optimization,최적화,,,,0.8,description_body_clean,topic_name,true,false,false,1
19726,AI 기계학습,전주대학교,공학,컴퓨터 · 통신,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,description_body_clean,alias,true,false,false,1
19727,AI기반 빅데이터 분석을 통한 지역 재생 정보 활용,영남대학교,공학,컴퓨터 · 통신,data-analysis,데이터 분석,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19727,AI기반 빅데이터 분석을 통한 지역 재생 정보 활용,영남대학교,공학,컴퓨터 · 통신,data-visualization,데이터 시각화,,,,0.8,description_body_clean,alias|topic_name,true,false,false,2
19727,AI기반 빅데이터 분석을 통한 지역 재생 정보 활용,영남대학교,공학,컴퓨터 · 통신,,,배열,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19727,AI기반 빅데이터 분석을 통한 지역 재생 정보 활용,영남대학교,공학,컴퓨터 · 통신,data-structures,자료구조,,,,0.8,description_body_clean,topic_name,true,false,false,1
19727,AI기반 빅데이터 분석을 통한 지역 재생 정보 활용,영남대학교,공학,컴퓨터 · 통신,problem-solving-coding-basics,문제 해결과 코딩 기초,,,,0.75,description_body_clean,alias,true,false,false,1
19727,AI기반 빅데이터 분석을 통한 지역 재생 정보 활용,영남대학교,공학,컴퓨터 · 통신,python,Python,,,,0.7,description_body_clean,alias,true,false,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,algorithms,알고리즘,,,,1.0,description_body_clean|title_clean,topic_name,true,false,true,2
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,,,경사하강법,optimization,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,,,그리디 알고리즘,algorithms,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,,,역전파,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,,,탐색,algorithms,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,,,함수,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,0.8,description_body_clean,topic_name,true,false,false,1
19728,AI 알고리즘,한국연구재단 산업교육센터,공학,컴퓨터 · 통신,networks,네트워크,,,,0.8,description_body_clean,topic_name,true,false,false,1
19731,HCI와 함께하는 소프트웨어 공학,울산대학교,공학,컴퓨터 · 통신,data-analysis,데이터 분석,,,,0.8,description_body_clean,topic_name,true,false,false,1
19731,HCI와 함께하는 소프트웨어 공학,울산대학교,공학,컴퓨터 · 통신,software-design,소프트웨어 설계,,,,0.8,description_body_clean,topic_name,true,false,false,1
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,data-preprocessing,데이터 전처리,,,,0.8,description_body_clean,alias|topic_name,true,false,false,2
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,python,Python,,,,0.8,description_body_clean,alias|topic_name,true,false,false,2
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,CNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,RNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,벡터,linear-algebra,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,분류,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19749,산업응용을 위한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,data-preprocessing,데이터 전처리,,,,0.8,description_body_clean,alias|topic_name,true,false,false,2
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,CNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,RNN,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,신경망,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,,,트리,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,code-review,코드 리뷰,,,,0.8,description_body_clean,topic_name,true,false,false,1
19750,설명 가능한 인공지능,세종대학교,공학,컴퓨터 · 통신,data-analysis,데이터 분석,,,,0.8,description_body_clean,topic_name,true,false,false,1
19773,고급 파이썬과 데이터 분석,한양대학교(ERICA),공학,컴퓨터 · 통신,data-analysis,데이터 분석,,,,0.95,title_clean,topic_name,true,false,false,1
19773,고급 파이썬과 데이터 분석,한양대학교(ERICA),공학,컴퓨터 · 통신,python,Python,,,,0.93,description_body_clean|title_clean,alias,true,false,true,3
19773,고급 파이썬과 데이터 분석,한양대학교(ERICA),공학,컴퓨터 · 통신,programming,프로그래밍,,,,0.8,description_body_clean,topic_name,true,false,false,1
19773,고급 파이썬과 데이터 분석,한양대학교(ERICA),공학,컴퓨터 · 통신,data-visualization,데이터 시각화,,,,0.7,description_body_clean,alias,true,false,false,1
19812,컴퓨터 네트워크,전남대학교,공학,컴퓨터 · 통신,networks,네트워크,,,,1.0,description_body_clean|title_clean,alias|topic_name,true,false,true,4
19812,컴퓨터 네트워크,전남대학교,공학,컴퓨터 · 통신,,,인터넷,networks,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19812,컴퓨터 네트워크,전남대학교,공학,컴퓨터 · 통신,,,프로토콜,networks,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19900,AI 프롬프트로 여는 메타버스 콘텐츠 기획,단국대학교,공학,컴퓨터 · 통신,,,프롬프트 엔지니어링,generative-ai,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19900,AI 프롬프트로 여는 메타버스 콘텐츠 기획,단국대학교,공학,컴퓨터 · 통신,generative-ai,생성형 AI,,,,0.8,description_body_clean,topic_name,true,false,false,1
19900,AI 프롬프트로 여는 메타버스 콘텐츠 기획,단국대학교,공학,컴퓨터 · 통신,optimization,최적화,,,,0.8,description_body_clean,topic_name,true,false,false,1
19919,인공지능을 위한 R과 Python,서강대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19919,인공지능을 위한 R과 Python,서강대학교,공학,컴퓨터 · 통신,python,Python,,,,1.0,description_body_clean|title_clean,topic_name,true,false,true,2
19919,인공지능을 위한 R과 Python,서강대학교,공학,컴퓨터 · 통신,probability-statistics,확률과 통계,,,,0.7,description_body_clean,alias,true,false,false,1
19932,21세기의 놀이하는 인간 : 컴퓨터게임 개론,경희대학교,공학,컴퓨터 · 통신,,,입출력,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19932,21세기의 놀이하는 인간 : 컴퓨터게임 개론,경희대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,0.8,description_body_clean,topic_name,true,false,false,1
19932,21세기의 놀이하는 인간 : 컴퓨터게임 개론,경희대학교,공학,컴퓨터 · 통신,authentication-authorization,인증과 인가,,,,0.7,description_body_clean,alias,true,false,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,리스트,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,배열,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,변수,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,스택,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,입출력,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,정렬,algorithms,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,큐,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19933,소프트웨어적 사유,경희대학교,공학,컴퓨터 · 통신,,,트리,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,python,Python,,,,0.93,description_body_clean|title_clean,alias|topic_name,true,false,true,3
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,data-visualization,데이터 시각화,,,,0.8,description_body_clean,alias|topic_name,true,false,false,2
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,,,리스트,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,,,반복문,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,,,변수,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,,,입출력,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,,,조건문,programming-basic-syntax,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19938,파이썬과 데이터마이닝,경희대학교,공학,컴퓨터 · 통신,,,클러스터링,machine-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,machine-learning,머신러닝,,,,0.98,description_body_clean|title_clean,alias,true,false,true,2
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,python,Python,,,,0.8,description_body_clean,alias|topic_name,true,false,false,2
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,,,Transformer,deep-learning,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,,,배열,data-structures,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,,,벡터,linear-algebra,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,,,임베딩,generative-ai,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
19939,인공지능을 위한 기계학습 입문,경희대학교,공학,컴퓨터 · 통신,,,행렬,linear-algebra,3,0.8,description_body_clean,depth3_candidate,false,true,false,1
1bdcb8455a34f695,인터넷과 IoT의 이해,영남대학교,공학,컴퓨터공학,server-basics,서버 기초,,,,0.72,description_body_clean,alias,true,false,false,1
1cc1be53983cd7c6,인공지능이해,경상국립대학교,공학,소프트웨어공학,artificial-intelligence,인공지능,,,,1.0,description_body_clean|title_clean,topic_name,true,false,false,2
1cc1be53983cd7c6,인공지능이해,경상국립대학교,공학,소프트웨어공학,machine-learning,머신러닝,,,,0.82,description_body_clean,topic_name,true,false,false,1
1cc1be53983cd7c6,인공지능이해,경상국립대학교,공학,소프트웨어공학,python,Python,,,,0.82,description_body_clean,topic_name,true,false,false,1
1e797f4b8f771ccd,프로그래밍기초,국립금오공과대학교,공학,소프트웨어공학,programming,프로그래밍,,,,0.97,title_clean,topic_name,true,false,false,1
1e797f4b8f771ccd,프로그래밍기초,국립금오공과대학교,공학,소프트웨어공학,python,Python,,,,0.85,description_keyword_items|description_keywords_raw,alias,true,false,true,2
1ef4460a52a60e13,개발자를 위한 운영체제,국립금오공과대학교,공학,컴퓨터공학,operating-systems,운영체제,,,,1.0,description_body_clean|description_keyword_items|description_keywords_raw|title_clean,topic_name,true,false,true,4
1ef4460a52a60e13,개발자를 위한 운영체제,국립금오공과대학교,공학,컴퓨터공학,artificial-intelligence,인공지능,,,,0.95,description_body_clean|description_keyword_items|description_keywords_raw,topic_name,true,false,false,3
20854394f0e6b795,인공지능파운데이션,이화여자대학교,공학,컴퓨터공학,artificial-intelligence,인공지능,,,,1.0,description_body_clean|description_keyword_items|description_keywords_raw|title_clean,alias|topic_name,true,false,false,5
20f326d326f32a81,C 프로그래밍,국립한밭대학교,공학,소프트웨어공학,c-language,C언어,,,,1.0,description_body_clean|description_keyword_items|description_keywords_raw|title_clean,alias,true,false,true,6
20f326d326f32a81,C 프로그래밍,국립한밭대학교,공학,소프트웨어공학,programming,프로그래밍,,,,1.0,description_body_clean|description_keyword_items|description_keywords_raw|title_clean,topic_name,true,false,false,6
25225b6d979371ab,설계패턴,영남대학교,공학,컴퓨터공학,oop,객체지향 프로그래밍,,,,0.92,description_body_clean|description_keyword_items|description_keywords_raw,alias,true,false,true,3
25225b6d979371ab,설계패턴,영남대학교,공학,컴퓨터공학,object-oriented-design,객체지향 설계,,,,0.82,description_body_clean,topic_name,true,false,false,1
25225b6d979371ab,설계패턴,영남대학교,공학,컴퓨터공학,software-design,소프트웨어 설계,,,,0.82,description_body_clean,topic_name,true,false,false,1
257a39fba165829b,대형언어모델의 기초,영남대학교,공학,컴퓨터공학,,,Transformer,deep-learning,3,0.95,description_body_clean|description_keyword_items|description_keywords_raw,depth3_candidate,false,true,false,3
26567964a5001f42,인공지능의 이해,국립강릉원주대학교,공학,컴퓨터과학,artificial-intelligence,인공지능,,,,1.0,description_body_clean|description_keyword_items|description_keywords_raw|title_clean,topic_name,true,false,false,4
28e2956e327388bf,4차산업혁명과우리의미래,서원대학교,공학,정보과학,artificial-intelligence,인공지능,,,,0.91,description_keyword_items|description_keywords_raw,topic_name,true,false,false,2
2aad794cb56604e0,알고리즘,호서대학교,공학,컴퓨터공학,algorithms,알고리즘,,,,1.0,description_body_clean|description_keyword_items|description_keywords_raw|title_clean,topic_name,true,false,true,4
2aad794cb56604e0,알고리즘,호서대학교,공학,컴퓨터공학,programming,프로그래밍,,,,0.93,description_keyword_items|description_keywords_raw,topic_name,true,false,false,2
