source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,missing_removal_reason,quality_missing_ratio
45543,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로 1,2,2학기,3,3,0,전공선택,"전자회로는 전자공학의 핵심 학문의 요소로서 메모리나 통신 및 신호처리 등에서 사용되는 전자회로의 기본 원리 및 응용을 배우는 과목이다. 전자회로 과목은 전자회로1 과 전자회로2 및 실험으로 구성되는데, 이번 학기에 다룰 전자회로 1은 전자회로의 기초를 마련하는 과정으로써 전자회로에 관한 개론 및 p형과 n형 반도체를 접합하여 만든 다이오드, BJT, MOSFET 구조, 특성, 동작원리와 해석 및 관련 등가회로를 학습한 다음 이를 토대로 응용회로의 기본이 되는 증폭기 회로를 해석하고 설계할 수 있는 능력을 함양하는데 있다.",,,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.3333333333333333
45544,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로 1,2,2학기,3,3,0,전공선택,"회로이론1에서 학습한 기초지식을 바탕으로 전자회로의 개론에 대해 알아보고 나아가 p형 반도체와 n형 반도체로 구성되는 pn 다이오드, BJT, MOSFET의 구조, 기본동작 원리, 등가회로, 기초 응용회로를 학습한다. 이를 토대로 응용회로의 기본이 되는 증폭기 회로를 해석하고 설계할 수 있는 이론 지식과 능력을 함양하도록 한다.",,,,회로이론1,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45545,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로 1,2,2학기,3,3,0,전공선택,"전자회로에 관한 학습은 전자회로1 과 전자회로2 및 실험으로 이루어져 있다. 그러므로 이번학기에 다룰 전자회로 1은 전자회로로 이루어진 용용회로를 다룰 수 있도록 밑바탕을 마련하는 과정으로써 전자회로에 관한 개론 및 p형과 n형 반도체를 접합하여 만든 기본적인 전자회로 관련소자인 다이오드, BJT, MOSFET 구조, 특성, 동작원리와 해석을 위한 등가회로를 학습한 다음 이를 토대로 응용회로의 기본이 되는 증폭기 회로를 해석하고 설계할 수 있는 능력을 함양하는데 있다.",,,,회로이론 1 물리전자,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45547,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로 2,3,1학기,3,3,0,전공선택,"전자회로1에서 배운 OP Amp, Diode, BJT 및 FET등의 내용을 기초로 하여, 더 복잡하고 심화된 고급 전자회로를 집적회로 구현을 목표로 하여 학습한다. 이를 위해서, FET를 기반으로하는 증폭기들의 주파수 특성, 차동 증폭기, 궤환회로, OP amp의 내부회로 및 아날로그 필터회로를 배우며, 이들 회로의 해석과 설계능력을 배양한다.",,,,전자회로 1,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45549,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로실험,3,1학기,3,2,2,전공필수,"전자회로에서 학습한 이론을 실험을 통하여 확인함으로써 이론에 대한 이해를 깊게 하며, 이론과 측정치의 차이를 규명함으로써 간략화된 이론 및 측정 오차 등의 한계를 인식하도록 한다. 또한 피측정 회로의 설계 방법 및 구현 방법, 부품에 대한 이해, 측정 장비의 사용법 등을 익혀 전자회로의 구현 능력을 배양한다.",,,,전자회로 1,True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45550,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로실험,3,1학기,3,2,2,전공필수,"Course objectivesUpon successful completion of this course, students will be able to:Design electronic circuits with diodes, transistors, and operational amplifiers. Build and test electronic circuits.",,,,전자회로 1,True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45551,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로실험,3,1학기,3,2,2,전공필수,"전자회로에서 학습한 이론을 실험을 통하여 확인함으로써 이론에 대한 이해를 깊게 하며, 이론과 측정치의 차이를 규명함으로써 간략화된 이론 및 측정 오차 등의 한계를 인식하도록 한다. 또한 피측정 회로의 설계 방법 및 구현 방법, 부품에 대한 이해, 측정 장비의 사용법 등을 익혀 전자회로의 구현 능력을 배양한다.",,,,"회로이론, 전자회로 1",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45556,2022,전북대학교,공과대학,전자공학부(나노전자공학),제어시스템설계,3,2학기,3,3,0,전공선택,"Root Locus와 주파수 응답의 원리를 배우고, 제어공학기초에서 배운 이론을 적용하여 실제 제어기를 설계하는 방법을 배운다.",,,,제어공학기초,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
45557,2022,전북대학교,공과대학,전자공학부(나노전자공학),제어시스템설계,3,2학기,3,3,0,전공선택,"주파수 영역에서의 시스템 해석법을 간단하게 배우고, 본 강의에서는 상태공간에서 시스템을 해석하는 방법과 제어기 설계하는 방법에 대하여 집중적으로 다룬다.",,,,제어공학기초,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
45559,2022,전북대학교,공과대학,전자공학부(나노전자공학),컴퓨터구조,3,1학기,3,3,0,전공선택,"본 과정은 현대의 디지털컴퓨터의 구성요소를 소개하며, 각 요소들의 기능과 상호동작을 이해하는데 중점을 두어 컴퓨터 프로그래머로서 프로그래밍 환경을 잘 이해할 수 있도록 하고, 하드웨어 설계개념을 습득하여 고성능 컴퓨터 설계를 위한 기본 개념과 기술들을 접할 수 있도록 한다.",,,,"디지털 논리 회로, C언어기초",True,True,False,True,False,True,target_department_and_target_course,missing_main_textbook,0.25
45560,2022,전북대학교,공과대학,전자공학부(나노전자공학),컴퓨터네트워크,3,2학기,3,3,0,전공선택,컴퓨터와 네트워크의 결합에 의한 컴퓨터 상호간 통신을 목적으로 구성된 컴퓨터 네트워크를 프로토콜(소프트웨어) 중심으로 학습한다.,,,,"컴퓨터구조, C언어, 데이터통신",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45561,2022,전북대학교,공과대학,전자공학부(나노전자공학),통신공학,3,1학기,3,3,0,전공선택,Studies on analog communications theory and systems.,,,,Signals and Systems; Circuits 1 & 2,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45562,2022,전북대학교,공과대학,전자공학부(나노전자공학),통신공학,3,1학기,3,3,0,전공선택,"아나로그 또는 디지탈 파형을 갖는 정보 신호를 유,무선 통신 매체를 이용하여 전송하는 방법(변조)을 이해한다.그리고 유,무선 통신 매체를 통해서 전송되면서 왜곡된 정보 신호를 복원하는 방법(복조)를 이해한다.통신 신호의 설계 및 성능 분석을 위해 통신 신호를 시간 축 영역과 주파수 축에서 표현하고 해석하는 방법을 이해한다.",,,,"전지가기학 , 전자회로 ,신호 및 시스템",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45563,2022,전북대학교,공과대학,전자공학부(나노전자공학),통신공학,3,1학기,3,3,0,전공선택,"통신공학의 기본이론을 학습하고, Matlab을 이용한 실습 및 라디오 제작을 통해 이론을 확인한다. 신호해석의 기본이 되는 Fourier 변환을 복습하고, 변조 및 복조의 개념, 잡음해석, 진폭변조, 주파수변조, 위상변조에 대해 학습하고 실험장치를 이용하여 실습한다. 디지털 통신이론의 개요을 소개한다.",,,,신호및시스템,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45564,2022,전북대학교,공과대학,전자공학부(나노전자공학),확률및통계,3,1학기,3,3,0,전공선택,"전자정보공학 엔지니어를 위한 확률 및 통계 이론을 다룬다. 주요 내용은 확률, 조합, 랜덤 변수, 모멘트, 각종 부등식, 통계, 회귀 분석, 가설검사를 포함한다.",,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.3333333333333333
45565,2022,전북대학교,공과대학,전자공학부(나노전자공학),확률및통계,3,1학기,3,3,0,전공선택,"전자정보공학 엔지니어를 위한 확률 및 통계 이론을 다룬다. 주요 내용은 확률, 조합, 랜덤 변수, 모멘트, 각종 부등식, 파라미터 추정 및 신뢰구간을 포함한다.",,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.3333333333333333
45566,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 1,2,1학기,3,3,0,전공필수,"The course offers an introduction to the basic principles of electrical engineering. It is the first part of computer oriented circuit analysis using Matlab. It try to meets a great demand for electrical and computer engineers, especially in the internet field, also for power engineers to work in electric utility companies, and for facility engineers to work in the industrial areas.",,김용권. (2014). 회로이론. 퍼스트북,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45567,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 1,2,1학기,3,3,0,전공필수,회로 이론은 전자정보공학 모든 분야의 기본이 되는 기초 학문으로서 이에 대한 확고한 개념을 파악하고 있어야만 더욱심화된 전공 분야를 이해할 수 있다. 이를 위해 본 과정에서는 전기의 흐름 및 회로 해석에 대한 기본 개념과 회로에 관한 정리 등의 이론을 습득한다.,,김용권. (2014). 회로이론. 퍼스트북,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45568,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 1,2,1학기,3,3,0,전공필수,"Having successfully completed this course, students would be able to understand basic analysis of DC electric circuits",,,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.3333333333333333
45570,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 2,2,2학기,3,3,0,전공선택,"Having successfully completed this course, the students would be able to understand Basic Analysis for AC Electric Circuits",,,,Understanding of 1) engineering mathematics and 2) DC electric circuit analysis technique,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45571,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 2,2,2학기,3,3,0,전공선택,"회로이론 1 에서 학습한 직류 회로 해석법을 기초로 교류 회로 해석을 다룬다교류 해석, 주파수 응답, 라플라스 변환과 푸리에 변환, 그리고 2포트 회로망에 대해서 강의한다.",,,,회로이론 1,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45572,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 2,2,2학기,3,3,0,전공선택,회로이론 1에서 공부한 직류회로 해석을 토대로 교류 회로 해석을 익힌다.,,,,회로이론 1,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45574,2022,전북대학교,공과대학,전자공학부(나노전자공학),마이크로프로세서및실험,3,1학기,3,2,2,전공선택,"Firstly, Intorduction of the basic HW strusture in microprocessor and basic C language review will be given.Secondly, SW which is related with HW for data into micro processor as well as from microprocessor will be studied.And then, training for making the application programming will be given.",,,,C language basics,True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45575,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털통신시스템,3,2학기,3,3,0,전공선택,"This course is a continuation of “Analog Communications and Lab” taught in the spring semester. The area of digital communications systems can involve variety of topics extending over several layers OSI. In fact, two more courses are required to discuss them all. In this course, however, the topics are selected so that it can be limited to physical layer aspects such as modulation techniques, channel effect, and signal detection. In addition, the basic concepts of Fourier transform and probability theory are also reviewed so that students can utilize them when working on sampling, bandwidth, power spectral density, bit error probability, signal to noise ratio and such. Also, in order to grasp the current development in the related study area, the digital communications systems like OFDM, CDMA, QAM, are also investigated.",,,,Signals and systems; Communication systems; Probabilities and statistics.,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45576,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털통신시스템,3,2학기,3,3,0,전공선택,디지털 통신 시스템의 구조와 전반적인 동작과정에 대해 이해하는 것을 목표로 함.,,Osvaldo Simeone. (). 6CCS3COS Communication Systems. King's College London,,"확률, 신호및시스템",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
45577,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털통신시스템,3,2학기,3,3,0,전공선택,"잡음이 상존하는 환경에서 정보의 전송 및 저장, 그리고 복원을 위한 디지털 통신시스템을 다룬다. 이를 위해 선로부호, 대역제한채널 특성 분석, 파형정형, 정합 필터를 소개하고, MPSK, QAM 등 주요 전송방식의 원리 및 성능 시뮬레이션 방법을 학습한다.",,,,신호및 시스템,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45578,2022,전북대학교,공과대학,전자공학부(나노전자공학),창의적공학설계입문,1,2학기,3,3,0,전공선택,공학적 문제를 인식하고 창의적으로 해결할 수 있는 설계능력 배양,,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.3333333333333333
45582,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털신호처리,3,2학기,3,3,0,전공선택,이산신호 및 선형 시불변 시스템에 대한 수학적인 표현 및 처리 방법을 공부한다.수집된 데이터의 분석 기법을 토대로 신호처리분야 연구에 필요한 기본적인 소양을 배양한다.,,,,신호및시스템,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45585,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털시스템설계,4,1학기,3,3,0,전공선택,"디지털시스템의 디자인 원리를 logic 및 register 수준에서 이해하고, 이를 구현하기 위한 도구로써 HDL(Verilog)의 사용법과 응용을 배운다. 프로젝트수행을 통해 주어진 topic의 전체 디자인 과정을 이해한다.",,Samir Palnitkar. (2003). Verilog HDL. Sun Microsystems,,"창의적공학설계입문,디지털논리설계",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
45586,2022,전북대학교,공과대학,전자공학부(나노전자공학),아날로그집적회로설계,4,1학기,3,3,0,전공선택,"아날로그 집적회로를 위한 설계방법 및 시뮬레이션 기법, 레이아웃 방법를 숙지한 후, 아날로그 시스템에서 가장 기본적인 회로인 증폭기 및 연산증폭기의 동작원리 및 Large/Small 해석하여 설계능력을 배양한 후, 대표적인 아날로그 응용회로인 Flash A/D converter를 설계하고자 하며, 최적의 전원공급을 위한 PMIC(Power Management Integrated Circuit)에 대하여 학습하고자 한다.",,,,"창의적공학설계입문, 회로이론, 전자공학",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45587,2022,전북대학교,공과대학,전자공학부(나노전자공학),임베디드시스템,3,2학기,3,3,0,전공선택,임베디드 리눅스 환경에서의 소프트웨어 개발을 학습한다. 이를 위하여 먼저 가상환경에서 리눅스를 설치하고 운용하는 방법을 학습한다. 이후 리눅스 환경에서의 프로그래밍에 대하여 학습한다.,,,,"C언어기초, 디지털논리설계",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45588,2022,전북대학교,공과대학,전자공학부(나노전자공학),제어공학기초,3,1학기,3,3,0,전공선택,"자동제어 기술은 각종 제조업 분야에서의 효율적인 설비 운전뿐만 아니라 자동차, 항공기, 로봇 산업 등 첨단 과학 분야의 핵심 기술이다. 이와 같이 현대 산업사회에 있어서 그 응용 범위가 날로 확대되어 가고 있는 필수불가결한 분야의 학문을 공학적인 측면에서 설계하고 해석하기 위한 것이 이 과목의 학습목표이다. 제어시스템 해석에 관련된 시스템 모델 방법, 제어시스템의 특징, 시간 영역에서의 제어시스템 해석방법 및 주파수 영역에서의 시스템 해석 방법에 대하여 다룬다. 또한 제어시스템에서 필수적인 안정도 해석 방법 및 오차 해석 방법에 대해서도 다룬다. 제어공학의 이론적인 배경인 Laplace Transform 및 선형 대수학의 기본이론을 강의하며, 현대 제어에서의 상태 방정식에 의한 제어 시스템 해석으로 확장하여 소개한다.",,,,신호및시스템,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45589,2022,전북대학교,공과대학,전자공학부(나노전자공학),제어공학기초,3,1학기,3,3,0,전공선택,"자동제어 기술은 각종 제조업 분야에서의 효율적인 설비 운전뿐만 아니라 자동차, 항공기, 로보트 산업 등 첨단 과학 분야의 핵심 기술이다. 이와 같이 현대 산업사회에 있어서 그 응용 범위가 날로 확대되어 가고 있는 필수불가결한 분야의 학문을 공학적인 측면에서 설계하고 해석하기 위한 것이 이 과목의 학습목표이다. 제어시스템 해석에 관련된 시스템 모델 방법, 제어시스템의 특징, 시간 영역에서의 제어시스템 해석방법 및 주파수 영역에서의 시스템 해석 방법에 대하여 다룬다. 또한 제어시스템에서 필수적인 안정도 해석 방법 및 오차 해석 방법에 대해서도 다룬다. 제어공학의 이론적인 배경인 Laplace Transform 및 선형 대수학의 기본이론을 강의하며, 현대 제어에서의 상태 방정식에 의한 제어 시스템 해석으로 확장하여 소개한다.",,,,신호및시스템,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45590,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"저항, 콘덴서,코일 및 다이오드로 구성된 여러가지 형태의 기초 전기회로망에서 입력 (전류,전압)신호와 출력(전류,전압)신호의 관계를 이해한다. 그리고 전기 회로 의 저항소자값 및 전류,전압 측정을 할 수 있는 계측기 사용법을 배워 전기회로 저항소자값 및 입,출력 신호의 전류와 전압값을 측정하고 , 전류 및 전압값들의 시간축에서의 변화를 보여 주는 입,출력 신호 파형을 관찰하면서 원하는 신호를 발생시킬 수 있는 전기회로를 설계하는 방법을 배운다. A ND,OR, NOT 의 기본 논리와 Ka rna ugh ma p을 이용해 디지탈 논리회로를 설계한다. 논리회로 설계용 S W 를 이용해서 회로 결과의 timing s imula tion을 한 후 TTL 소자를 이용하여 HW 회로를 구성 후 결과를 오실로스코프로 확인한다.",,,,"창의적공학설계입문,회로이론 1",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45591,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"회로이론과 논리회로에서 배운 내용을 실험을 통해 확인한다. 이를 위해 실험에 필요한 장비(오실로스코프, 직류전원 공급장치, 함수 발생기, 디지털 멀티미터, 브레트 보드)의 사용법을 공부한다. 저항, 콘덴서, 코일등의 수동 소자의 특성에 대해 공부하고, 접지 개년, 부하 효과, 시간 응딥과 주파수 응답, R,L,C 공진 회로의 특성 등 어낼로그 소자를 이용한 기본 회로의 특성을 배운다. 아울러 TTL IC의 전기적인 특성, TTL IC를 이용한 응용 회로(부호기와 복호기, Flipflop, Counter, Sfifterregister)를 제작하고 이들의 특성을 배운다.",,,,"창의적공학설계입문, 회로이론1",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45592,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"전자공학 입문 학생들을 위한 오실로스코프, 파워 서플라이 등의 기초 장비 교육부터 회로이론 및 디지털 논리 회로와 관련된 기초 회로 실험을 순차적으로 진행한다.",,,,"회로이론 1, 디지털 논리 회로",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45595,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"회로이론과 논리회로에서 배운 내용을 실험을 통해 확인한다. 이를 위해 실험에 필요한 장비(오실로스코프, 직류 전원 공급 장치, 함수 발생기, 디지털 멀티 미터, 브레트 보드)의 사용법을 공부한다. 저항, 콘덴서, 코일 등의 수동 소자의 특성에 대해 공부하고, 접지 개념, 부하 효과, RC 회로의 시간 응딥과 주파수 응답, RLC 공진 회로의 특성 등 아날로그 소자를 이용한 기본 회로의 특성을 배운다. 아울러 디지털 회로(부호기와 복호기, Flipflop, Counter, shiftregister)를 제작하고 이들의 특성을 배운다.",,,,"창의적공학설계입문, 회로이론1",True,True,True,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45597,2022,전북대학교,공과대학,전자공학부(나노전자공학),로봇공학,4,1학기,3,3,0,전공선택,"최근 각광받고 있는 로봇공학에 대해 설명하고 산업 발전에 큰 공헌을 한 Manipulator 제어를 위한 공간 표현 및 변환, 기구학, 궤적 생성 등에 대해 배운다. 이론으로 배운 내용을 휴머노이드 제작 및 제어에 적용해 보며 실제적인 활용 능력을 배양한다. 또한, 최신 연구 동향에 따라 이동 로봇 시스템을 소개하고 자율 주행 제어를 위한 이동 경로 생성 기법에 대해 배운다.",,박재병. (2019). 지능형 이동 로봇 제작 및 실험.,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45600,2022,전북대학교,공과대학,전자공학부(나노전자공학),IT융복합종합설계,4,2학기,3,2,2,전공선택,"This lecture is designed for providing the capability of problem solving by letting the students select, analyze, design, and implement a subject of the project, based on the knowledge gained from lectures of Electronics Engineering Program.",,,,"창의적공학설계입문, 전자회로실험, 기초회로실험",True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
45601,2022,전북대학교,공과대학,전자공학부(나노전자공학),IT융복합종합설계,4,1학기,3,2,2,전공선택,"This lecture is designed for providing the capability of problem solving by letting the students select, analyze, design, and implement a subject of the project, based on the knowledge gained from lectures of Electronics Engineering Program.",,,,"창의적공학설계입문, 전자회로실험, 기초회로실험",True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
45602,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털논리공학,2,1학기,3,3,0,전공선택,Digital 회로 설계에 필요한 논리회로의 개념과 해석 능력을 습득한다.이를 토대로 digital 논리 소자를 사용하여 마이크로프로세서를 비롯한 각종 논리 회로를 설계할 수 있는 지식을 습득한다.,,,,,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.3333333333333333
45605,2022,전북대학교,공과대학,전자공학부(나노전자공학),반도체디스플레이공학,4,2학기,3,3,0,전공선택,디스플레이공학의 기초 원리 및 공정 이해,,김억수 외. (). 디스플레이공학개론.,,"물리전자공학, 나노전자소자",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
45744,2022,전북대학교,공과대학,전자공학부(나노전자공학),딥러닝,3,2학기,3,3,0,전공선택,"4차 산업혁명 시대인 오늘날, 다양한 산업 분야에서 IT융합 기술들이 주목을 받고있다. 본 교과목에서는 IT융합의 필수 요소기술 중 하나인 딥러닝 개론에 해당하는 내용을 배우고, 이를 생체신호분석 및 영상처리 분야에 적용하는 것을 목표로 한다. 이를 위하여, CNN(convolutional neural network)과 FCN(fully convolutional network)을 활용한 영상 분류(image classification), 물체 검출(object detection), 세그멘테이션(segmentation)등의 전반적인 딥러닝 기법들에 대하여 다룰 예정이다. 또한, 이와 같은 요소기술들을 이용하여 ECG(또는 PPG) 생체신호를 분석하고, 영상 데이터를 만드는 생성 모델을 다룸으로써, 딥러닝 기술이 생체신호분석 또는 영상처리 분야와 어떻게 융합될 수 있는지 배운다.",,데이비드 포스터 지음. (2020). 미술관에 GAN 딥러닝. 한빛미디어,,,True,True,False,True,False,True,target_department_and_target_course,missing_main_textbook,0.25
45745,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초RFIC설계,4,1학기,3,3,0,전공선택,Introduction to modern wireless systemsUnderstanding of microwave theory and radio freqeuncy (RF) integrated circuits Design of RF building blocksDesign of modern wireless systems,,,,"회로이론, 전자기학, 전자회로, 반도체물리전자",True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.25
45746,2022,전북대학교,공과대학,전자공학부(나노전자공학),시스템및메모리반도체,4,2학기,3,3,0,전공선택,"메모리및시스템반도체는 기존산업과 미래유망산업인 스마트 및 융합이라는 사물인터넷, 스마트카,웨어러블디바이스, 로봇등 ICT 핵심부품으로써 다양한 산업들의 경쟁력에 미치는 파급효과는 대단히 높은 학문분야이다. 그러므로 메모리및시스템반도체를 설계/제작/테스트 관련된 내용들에 대하여 학습하고 또한 차세대 메모리 소자의 동작 원리 이해 및 뉴로모픽 시스템 동작을 이해하고, 인공지능 핵심 소자인 SRAM 기반 시냅스 소자 등의 시스템 및 메모리반도체 소자 및 회로 학습함으로써 미래 육성산업 및 연구분야에 대한 인재양성에 기여 하고자 한다.",,조순동. (2010). 최신 VLSI 설계. 한빛미디어,,"전자회로, 집적회로1, 회로이론",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
45747,2022,전북대학교,공과대학,전자공학부(나노전자공학),데이터구조및프로그래밍실습,2,1학기,3,3,0,전공선택,효율적인 프로그래밍을 위하여 자료구조와 기본적인 알고리즘에 대하여 학습하고 이를 이용하여 전자공학 전공에서 다루는 주요한 문제에 대하여 프로그래밍 실습을 진행한다.,,,,C언어기초,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.25
45749,2022,전북대학교,공과대학,전자공학부(나노전자공학),데이터구조및프로그래밍실습,2,1학기,3,3,0,전공선택,"이 수업에서는 프로그래밍 기초와 데이터 구조 및 알고리즘을 학습한다.우리가 다룰 내용은 알고리즘을 설계하는 방법, 알고리즘을 구현하는 방법, 동작을 분석하는 방법, 문제 해결 방법 등이다.이를 위한 알고리즘 분석 기법, 기본 데이터 구조, 재귀, 동적 프로그래밍, 정렬, 검색, 트리 및 그래프에 대해 학습한다.프로그래밍을 위한 일부 도구(MarkDown, Jupyter 노트북, Visual Studio, etc.)의 사용법을 배운다.",,"천인국, 공용해, 하상호 . (2019). 파이썬으로 쉽게 풀어쓴 자료구조. 생능출판사",,C언어기초,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
45750,2022,전북대학교,공과대학,전자공학부(나노전자공학),반도체물리전자,3,1학기,3,3,0,전공선택,"1. 결정과 반도체 물성의 기초(도체, 반도체, 절연체의 전도 특성 차이, 격자구조 등)2. 양자역학의 기초3. 고체의 양자자이론4. 반도체 내의 캐리어에 대한 이해5. PN junction diode의 구조 및 동작특성에 대한 이해",,권기영. (2019). 핵심이 보이는 반도체 공학. 한빛아카데미,,"일반물리학, 전자회로1",True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
46138,2022,전북대학교,공과대학,컴퓨터공학부,산학실전캡스톤,4,2학기,3,3,0,전공선택,"기업/산업 현장에서 도출된 기술적 문제를 프로젝트를 통해 연구/개발하여 실무 경험과 문제해결 능력을 배양산업 현장에서 요구되는 기술 스택 및 배경 지식을 구체적으로 파악하고, 해당 기술/지식에 대한 습득 동기를 부여우수 프로젝트 결과물은 SW등록, 논문발표, 특허 등록을 지원",,,,,True,False,True,False,False,True,target_department_and_foundational_course,missing_main_textbook,0.3333333333333333
46140,2022,전북대학교,공과대학,컴퓨터공학부,인공지능개론및실습,2,2학기,3,3,0,전공선택,"SW중심대학사업 융합/연계전공(예정) 학생을 대상으로 하는 교과목으로 SW학과(컴퓨터공학부, IT지능정보공학과, 소프트웨어공학과)학생은 수강할 수 없는 과목임. 본 강좌는 인공지능이 무엇인지 살펴보고, 프로그래밍 실습을 통해 인공지능과 관련한 기초 지식 습득하고 활용할 수 있는 능력을 배양. 또한, 최신 인공지능 결과물을 살펴보며 각 융합/연계 분야에서 적용할 수 있는 능력을 키움.",,,,,True,True,False,True,False,True,target_department_and_target_course,missing_main_textbook,0.3333333333333333
46142,2022,전북대학교,공과대학,소프트웨어공학과,마이크로프로세서,3,1학기,3,3,0,전공선택,"저전력을 요하는 기존의 휴대형 기기(스마트폰 등)와 생활가전에 많이 사용되는 ARM (CortexM3) 아키텍처에 대한 전반적인 이해와 시스템 설계시 고려해야 하는 개발 환경, 프로그래밍 방법 등을 학습한다.소프트웨어 엔지니어에게 필요한 하드웨어에 대한 이해를 목표로 한다.(수강신청시 유의사항. 매주 조별 과제가 있어서 타과생들은 불리할 수 있습니다.)",,히언. (2013). Embedded Recipes. 코너북,,디지털논리 및 컴퓨터구조,True,True,False,False,False,True,target_department_and_target_course,missing_main_textbook,0.16666666666666666
