source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason,quality_missing_ratio
8925,2022,경북대학교,공과대학,기계공학부 기계설계학전공,공학응용인공지능,4,1학기,3,3,0,공학전공,"본 강의에서는 학부레벨에서 학습가능한 인공지능, 강화학습 기초에 대한 이해 및 실습을 통한 코드 구현을 목표로 한다.","Reinforcement Learning: An Introduction (Adaptive Computation and Machine Learning) (Adaptive Computation and Machine Learning series), Richard S. SuttonReinforcement Learning Toolbox Matlab",,,시스템제어,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
9129,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,창의기초설계,2,1학기,3,2,2,공학전공,"Study on the fundamental concepts of creative engineering, and enhance creativity through the various projects.","Kang Park, et al., Creative Engineering, 2nd Edition, Infinity, 2010.Brian S. Thompson, Creative Engineering Design, Okemos Press, 4th edition, 1998.Handouts.",,,,True,False,True,False,True,True,target_department_and_foundational_course,0.25
9130,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,창의기초설계,2,1학기,3,2,2,공학전공,"창의공학의 기본 내용을 학습하고, 개인별 및 팀별 과제를 통하여 창의성을 향상한다.","Kang Park, et al., Creative Engineering, 2nd Edition, Infinity, 2010.Brian S. Thompson, Creative Engineering Design, Okemos Press, 4th edition, 1998.Handouts.",,,없음,True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9137,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,재료분석실험,3,2학기,2,1,2,공학전공,The objective of this course is to familiarize you with analysis techniques and equipment common to our materials sciences and engineering and characterize materials with the analysis equipment.,"Handouts in ClassReferences. Encyclopedia of materials characterization by C. R. Brundle, ButterworthHeinemann . Principles pf ceramics processing by James S. Reed, John Wiley & Sons.",,,"재료과학1&2,",True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9138,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,재료분석실험,3,2학기,2,1,2,공학전공,"융합: 본 강의를 통해 학습자는 재료 분석법과 분석장비에 대한 이해를 기반으로 재료의 특성을 이해할 수 있다.융합: 분석을 기반으로 재료의 특성을 이해하고, 적용 분야를 생각해볼 수 있다.","Handouts in ClassReferencesEncyclopedia of materials characterization by C. R. Brundle, ButterworthHeinemann Principles of ceramics processing by James S. Reed, John Wiley & Sons.",,,"재료과학1, 재료과학2",True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9145,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,재료공정실험,3,1학기,2,1,2,공학전공,"The objective of this course is to familiarize you with the synthetic methods of electronic and ceramic materials in the forms of powder, sintered body, and thin film.","Text book: Handouts in ClassReferences:Principles of ceramics processing by James S. Reed,John Wiley & Sons, Inc.,(1995)“Modern Ceramic Engineering” 2nd ed., David W. Richerson, “Thinfilm deposition” Donald L. Smith, Mc GrawHill, Inc., 1997.",,,,True,False,True,False,True,True,target_department_and_foundational_course,0.25
9146,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,재료공정실험,3,1학기,2,1,2,공학전공,"Students will be divided into teams and planed to do the following experimental tasks:Powder procssingSintering processingThin film depositionDesign team project (Introduction,Teamwok,and Report and presentation)","Textbook: Handouts in ClassReferences:Principles of ceramics processing by James S. Reed, John Wiley & Sons, Inc.,(1995)Modern Ceramic Engineering, 2nd Ed., David W. Richerson,Thinfilm deposition, Donald L. Smith, McGrawHill, Inc., 1997.",,,General Chemistry,True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9151,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,반도체공학,3,2학기,3,3,0,공학전공,"The goals of this course are to provide students with a sound understanding of the elements of semiconductor physics and principles of semiconductor devices, and to develop the basic tools with which they can later learn about newly developed devices and applications.","Text book [Solid State Electronic Devices7th edition.], by Ben G. Streetman & Sanjay Kumar Banerjee, published by Pearson Education(2015)References [Principles of electronic materials and devices, by S. D. Kasap, published by McGraw Hill,[Electronic properties of materials, by Rolf E. Hummel, published by Springer,",,,"Materials Science 1 & 2, 공학수학1 & 2, 물리1 & 2, 화학1 & 2,",True,True,False,False,True,True,target_department_and_target_course,0.16666666666666666
9164,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,캡스톤디자인,4,1학기,3,1,4,공학전공,"The capstone design project is conceived as an opportunity for you to demonstrate mastery of the learning outcomes that have been adopted by the Materials Science and Engineering(MSE) program as a whole. The objective of this course is to demonstrate the ability to apply of the scientific and engineering principles that underlie the four major elements of the field (structure, properties, processing, and performance) to materials systems.",This course does not have a required text. Handout and PPT will be provided.,,,,True,False,True,False,True,True,target_department_and_foundational_course,0.25
9165,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,캡스톤디자인,4,1학기,3,1,4,공학전공,* 학과 전공 기반 연구 능력 함양* 창의적인 해결책 도출* 발표/소통 능력 함양,학과 전공 서적 국제 저명 전공학술지,,,창의기초설계,True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9166,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,창의적 재료설계,4,2학기,3,1,4,공학전공,"The capstone design project is conceived as an opportunity for you to demonstrate mastery of the learning outcomes that have been adopted by the Materials Science and Engineering(MSE) program as a whole. The objective of this course is to demonstrate the ability to apply of the scientific and engineering principles that underlie the four major elements of the field (structure, properties, processing, and performance) to materials systems.",This course does not have a required text. Handout and PPT will be provided.,,,,True,False,True,False,True,True,target_department_and_foundational_course,0.25
9170,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,공학수학 1,2,1학기,3,3,0,전공기반,물리적 현상의 수학적 표현을 이해하고 해석할 수 있는 능력의 향상.다양한 질문과 예시를 통해 물리적 현상 해석을 위한 미분 방정식의 풀이 능력 향상.,"[교재] Advanced Engineering Mathematics, 6th ed. by D.G. Zill and W.S. Wright. Jones and Bartlett Publishers (2016).한글판 교재 가능. 4,5,6판 교재 모두 가능.[참고문헌][1]ErwinKreyszig, Advanced Engineering Mathematics, John Wiley",,,수학 1 (미적분 관련 과목),True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9171,2022,경북대학교,공과대학,신소재공학부 전자재료공학전공,공학수학 2,2,2학기,3,3,0,전공기반,"벡터의 함수와 그 미적분의 개념과 Fourier 급수, 편미분방정식의 해결 방법 등을 학습하여 여러 공학적 문제의 해결에 이용할 수 있다. 복소수의 기본 개념과 복소평면에서의 적분을 이해하고, 문제에 적용하여 해결한다.","Main : Dennis G. Zill / Warren S. Wright, Advanced Engineering Mathematics, 7/E, Jones and Bartlett7판 외 이전 편집본(6판,5판,...등) 같은 도서로 수업가능. 한글판의 경우 공학수학1,2로 나눠져있으며 2권 내용위주수업.(아래 강의 내용 및 일정 참조)(9장 벡터 미적분관련 내용은 한글판 공학수학1에 포함되나, 뒷내용에 필요한 내용만 보면 되기에, 강의자료로 제공예정)References1) 고형준 외 공역, 공학수학 I, 텍스트북스2) Erwin Kreyszig, Advanced Engineering Mathematics, Wiley.",,,"공학수학1 (상미분방정식 해법, Laplace 변환, 급수해법은 필히 학습 완료 되어야 함.)",True,False,True,False,True,True,target_department_and_foundational_course,0.16666666666666666
9782,2022,경북대학교,과학기술대학,소프트웨어학과,디지털논리회로,1,2학기,3,2,2,전공,"창의적 문제 제기 및 해결 능력, 상상력, 실험정신",디지털 논리회로(이론및 실험)저자 : 김종현출판사 : 생능출판사,,,ICT 개론,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9783,2022,경북대학교,과학기술대학,소프트웨어학과,컴퓨터구조개론,3,1학기,3,3,0,전공,"논리적 사고 능력, 문제 제기 및 대안 모색 능력","Textbook : 컴퓨터구조론 (저자 김종현 , 생능출판사)",,,"ICT 개론, 논리회로설계, 프로그래밍 언어(C)",True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
9785,2022,경북대학교,과학기술대학,소프트웨어학과,인공지능개론,3,2학기,3,2,2,전공필수,"강의목표: 이 강좌를 마치고 나면, 학생들은 다음과 같은 주제의 대한 지식을 습득하게 된다: 1. 인공지능의 정의, 발전 역사, 현재의 기술 수준에 대한 이해, 2. 지능형 에이전트의 개념, 활동 환경, 에이전트의 기본 구조를 배운다.3. 휴리스틱 정보을 이용하는 다양한 탐색 방법을 다루어보고, 이를 활용한 응수 게임을 만들어본다. 4. 제약 만족 문제의 개념을 익히고, 제약 만족 문제의 해 탐색 기법을 배운다. 5. 논리적 에이전트의 기초 이론을 배우고, 1차술어논리에 의한 추론시스템의 동작원리를 배운다.6. 온톨로지공학과 지식공학을 활용하여 1차술어논리의 지식표현 기법을 배운다. 7. 탐색기반 및 지식기반 에이전트 기술을 종합적으로 활용한 자동화된 계획수립기법을 배운다.","교재:인공지능: 현대적 접근 1권(제4판 번역본), 스튜어트러셀과 피터노빅 저, 류광 역, 제이펍, 2021.8.25.(주의: 4판의 번역서임)Stuart Russel and Peter Norvig, Artificial Intelligence; a Modern Approach, 4th Edition, Pearson Pub., 2020. (available in Amazon)Reference books: 1. (Written in Korean) 이건명, 인공지능, 생능출판사, 2018.2. D. Poole and A. Mackworth, Artificial Intelligence: Foundations of Computational Agents, 2nd Ed., Cambridge Univ. Press, 2017.",,,정보처리알고리즘,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
9786,2022,경북대학교,과학기술대학,소프트웨어학과,프로그래밍언어1,1,1학기,3,3,0,전공,본 강의에서는 프로그래밍 개념과 원리를 익히는 초급 단계로 프로그래밍 작업에서 기초적인 이론 습득을 목표로 한다.,"쉽게 풀어쓴 C언어 Express 천인국 저, 생능출판사",,,,True,True,False,False,False,True,target_department_and_target_course,0.25
9787,2022,경북대학교,과학기술대학,소프트웨어학과,프로그래밍언어2,1,2학기,3,2,2,전공,이 과정에서는 프로그래밍 언어 C/C++에 대한 문법 이론 지식을 실제 실습을 통해서 이루어진다.,쉽게 풀어쓴 C언어 Express. 천인국 지음. 생능 출판.(1학기 교재)명품 c++ programming. 황기태 지음. 생능 출판.,,,,True,True,False,False,False,True,target_department_and_target_course,0.25
9789,2022,경북대학교,과학기술대학,소프트웨어학과,객체지향언어,2,2학기,3,3,0,전공,이 과정에서는 MFC 기반의 윈도우즈 프로그래밍 과목으로 윈도우용 응용프로그램을 설계에서부터 최종 완성된 응용 프로그램의 개발단계를 습득하게 된다.,"MFC 윈도우 프로그래밍, 강경우 지음. 한빛미디어,",,,"c, c++, 자료구조",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9790,2022,경북대학교,과학기술대학,소프트웨어학과,JAVA1,2,1학기,3,2,2,전공,"논리적 사고 능력, 문제 제기 및 대안 모색 능력",교재명 : 명품 자바 에센셜(Light Version)저자 : 황기태 지음출판사 : 생능 출판사,,,C Language,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9793,2022,경북대학교,과학기술대학,소프트웨어학과,정보처리알고리즘,3,1학기,3,2,2,전공,강의목표:1. 알고리즘 분석과 설계에 대한 기본 개념을 배운다.2. 알고리즘의 실무적 구현을 통한 성능 분석 및 개선 기법을 익힌다.3. 최종적으로 문제 해결의 핵심이 되는 코어 솔루션 개발 능력을 갖춘다.,"Textbook: 알기 쉬운 알고리즘, 양성봉, 생능출판사, 2013.Reference Books: 1. Introduction to Algorithms, Thomas H. Cormen etal., 3rd Ed., 2009. (1230p)2. Algorithms, Robert Sedgewick and Kevin Watnick, 4th Ed., 2011. Highly Recommended Reading Books: 1. Cracking the Coding Interview, 150 programming questions and solutions, Fifth Ed., Gayle Laakmann McDowell, 2013. 2. The Google Resume, Gayle L. McDowell, 2011. 3. Programming Interview Exposed, 3rd Ed., John Morgan etal, 2013. 4. Elements of Programming Interviews, 300 questions, Adnan Aziz teal., http://elementsofprogramminginterviews.com",,,없음,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
9794,2022,경북대학교,과학기술대학,소프트웨어학과,데이터베이스개론,3,1학기,3,3,0,전공,"* 관계형 모델과 관계 대수 연산을 설명할 수 있다.* SQL을 사용하여 데이터베이스에서 투플을 추가, 삭제, 검색할 수 있다. * 데이터베이스 드라이버(ODBC, JDBC)를 사용하여 데이터베이스 응용프로그램을 작성할 수 있다.","(원서) Avi Silberschatz, Henry F. Korth, S. Sudarshan, Database System Concepts, Seventh Edition, 2020(번역서) Abraham Silberschatz, Henry F. Korth, S. Sudarshan 저/정연돈, 권준호 역 외 3명, 데이터베이스 시스템 [ 7판 ], 한빛아카데미, 2021년 08월 05일",,,데이터구조론,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
9795,2022,경북대학교,과학기술대학,소프트웨어학과,기계학습응용,4,1학기,3,2,2,전공,"강의목표:이 강좌를 마치고 나면, 학생들은 다음과 같은 주제의 대한 지식을 습득하게 된다:1. 확률기반의 불확실성 처리 및 기계학습의 기초 개념을 이해한다.2. 베이지안망에 의한 불확실성 지식의 표현 기법과 추론 기법을 배운다.3. 다양한 지도학습 기법들을 익히고 학습이론에 입각한 실용적인 기계학습을 배운다.","교재:인공지능1, 2: 현대적 접근 2권(제4판 번역판), 스튜어트러셀과 피터노빅 저, 류광 역, 제이펍, 2021. 참고문헌: 1.Stuart Russel and Peter Norvig, Artificial Intelligence; a Modern Approach, Fourth Edition, PrenticeHall, 2020. 2. D. Poole and A. Mackworth, Artificial Intelligence: Foundations of Computational Agents, 2nd Ed., Cambridge Univ. Press, 2017.3. 이건명, 인공지능, 생능출판사, 2018.",,,인공지능개론,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
9796,2022,경북대학교,과학기술대학,소프트웨어학과,운영체제론,3,2학기,3,3,0,전공필수,운영체제의 필요성을 이해하는 능력 배양 운영체제의 구성 및 각 구성 요소를 이해하는 능력 배양 운영체제의 각 구성 요소를 설계하고 구현하는 방법을 이해하는 능력 배양 운영체제 설계 시의 문제점을 파악하고 이를 해결할 수 있는 능력 배양,"주교재 : 쉽게 배우는 운영체제, 조성호, 한빛미디어 부교재 : Operating System Concepts, 10th ed., Silberschatz, Galvin, Gagne, Wiley.",,,컴퓨터개론,True,True,False,True,False,True,target_department_and_target_course,0.16666666666666666
9799,2022,경북대학교,과학기술대학,소프트웨어학과,소프트웨어공학론,2,1학기,3,3,0,전공,"시스템 개발에서 운영에 이르는 소프트웨어 공학 기술을 배양하는 것입니다. (* Raising a capability for software engineering technology from system development to maintenace)본 교과목은 소프트웨어의 계획에서 개발 및 운영에 이르는 S/W 생명주기의 전 과정에 대한 방법과 절차에 대한 기술을 이해를 통해서 소프트웨어의 분석, 설계 그리고 유지보수의 능력을 배양하는 것입니다. (* This course aims to cultivate software analysis, design, and maintenance skills through understanding the techniques of methods and procedures for the entire S/W life cycle from software planning to S/W development and operation.)","주 교재 . 소프트웨어 공학의 모든 것, 최은만, 색능사, 2020. 2부 교재 . 쉽게 배우는 소프트웨어공학, 김치수, 한빛 아키데미, 2016. 2* Textbook . 소프트웨어 공학의 모든 것, 최은만, 색능사, 2020. 2* Supplementary textbook . 쉽게 배우는 소프트웨어공학, 김치수, 한빛 아키데미, 2016. 2프트웨어 공학의 모든 것, 최은만, 색능사, 2020. 2, 색능사, 2020. 2",,,ICT의 이해와 활용 (* Understanding and practical use of ICT),True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9800,2022,경북대학교,과학기술대학,소프트웨어학과,소프트웨어공학론,2,1학기,3,3,0,전공,"시스템 개발에서 운영에 이르는 소프트웨어 공학 기술을 배양하는 것입니다. (* Raising a capability for software engineering technology from system development to maintenace)본 교과목은 소프트웨어의 계획에서 개발 및 운영에 이르는 S/W 생명주기의 전 과정에 대한 방법과 절차에 대한 기술을 이해를 통해서 소프트웨어의 분석, 설계 그리고 유지보수의 능력을 배양하는 것입니다. (* This course aims to cultivate software analysis, design, and maintenance skills through understanding the techniques of methods and procedures for the entire S/W life cycle from software planning to S/W development and operation.)","주 교재 . 소프트웨어 공학의 모든 것, 최은만, 색능사, 2020. 2부 교재 . 쉽게 배우는 소프트웨어공학, 김치수, 한빛 아키데미, 2016. 2* Textbook . 소프트웨어 공학의 모든 것, 최은만, 색능사, 2020. 2* Supplementary textbook . 쉽게 배우는 소프트웨어공학, 김치수, 한빛 아키데미, 2016. 2프트웨어 공학의 모든 것, 최은만, 색능사, 2020. 2모든 것, 최은만, 색능, 2020. 2",,,ICT의 이해와 활용 (* Understanding and practical use of ICT),True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9801,2022,경북대학교,과학기술대학,소프트웨어학과,응용소프트웨어설계,3,1학기,3,3,0,전공필수,MFC 기반으로 기본적인 윈도우의 컴포턴트를 이용 및 활용하는 이론 강의와 실습을 통한 실제 활용 기술을 학습한다.,.기본적인 윈도우의 컴포턴트를 이용 및 활용하는 이론 강의와 실습을 통한 실제 활용 기술을 학습한다.,,,객체지향언어,True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
9807,2022,경북대학교,과학기술대학,소프트웨어학과,컴퓨터통신,3,2학기,3,3,0,전공,"컴퓨터통신은 컴퓨터의 연결이 아니고, 인공위성 시스템, 패킷 스위치, 개인용 컴퓨터, LAN, 디지털 장치를 포함한 여러 장치가 연결되어 있다. 이처럼 복잡한 장치들이 서로 연결되고 이를 기반으로 정보를 원활하게 전달하기 위해서는 장치 상호 간의 통신규약이 필요하다. 이런 규약을 수학이나 알고리즘을 기반으로 이해한다. 컴퓨터통신을 구현하기 위하여 전기적 특성을 설명하며 장치별로 그 특성을 이해한다. 이에 따라 각종 프로토콜과 연결 방법, 패킷 스위치 네트워크를 이해한다.","교재 : DATA AND COMPUTER COMMUNICATIONS, TENTH EDITION, William Stallings, Prentice Hall",,,"ICT이해와 활용, 이산구조기초",True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9808,2022,경북대학교,과학기술대학,소프트웨어학과,정보보안기술,4,2학기,3,3,0,전공,"블록체인의 분산장부, 분산네트워크 등 기반 기술과 구조를 설명할 수 있다.블록체인에 필요한 암호 기반 기술에 대해 설명할 수 있다.블록체인과 P2P 분산 네트워크의 원리를 설명할 수 있다.블록체인에서 위변조 행위를 막기 위해 필요한 해시, 전자서명 등의 정보보호 기술을 설명할 수 있다.",수업시간내 추후공지,,,해당없음,True,True,False,True,False,True,target_department_and_target_course,0.25
9809,2022,경북대학교,과학기술대학,소프트웨어학과,웹프로그래밍1,2,2학기,3,3,0,전공,"[학습 목표] . 웹(익스플러러 등)에서 실행되는 웹 페이지 및 웹 게임의 제작능력을 배양하는 것입니다. . 사용자단(Frontend) 웹 프로그래머를 양성합니다.[학습 내용] . 웹 프로그래밍 언어인 HTML, CSS와 Java Script를 사용한 웹 프로그램 작성 방법을 학습합니다. . HTML을 사용해서 웹 페이지의 정보 연결, 정보 구성, 정보의 입.출력 화면을 만들기 텍스트와 이미지(사진)의 출력 그리고 동영상 실행하기 . CSS 사용한 웹 페이지의 모양을 꾸미고 공통 서식 만들기 . JS (자바 스크립트) 사용의 동적 웹 문서와 응용 프로그램 만들기[학습 효과] . 졸업작품 개발, 취업면접 그리고 전산직 공무원 시험시 ª프로그래밍 언어ª 부문의 대비를 위한 웹 프로그래밍 기술력을 배양할 수 있습니다.","Textbook . “HTML5+CSS3+Javascript 웹 프로그래밍”, 황기태, 색능출판사, 2017. 1Other references . ª인터넷 프로그래밍 기초ª, 고민정, 한빛미디어, 2008 . “HTML5 + CSS3 + JavaScript로 배우는 웹프로그래밍기초”, 천인국, 인피니티북스, 2014. 3",,,소프트웨어공학론,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9810,2022,경북대학교,과학기술대학,소프트웨어학과,웹프로그래밍1,2,2학기,3,3,0,전공,"[학습 목표] . 웹(익스플러러 등)에서 실행되는 웹 페이지 및 웹 게임의 제작능력을 배양하는 것입니다. . 사용자단(Frontend) 웹 프로그래머를 양성합니다.[학습 내용] . 웹 프로그래밍 언어인 HTML, CSS와 Java Script를 사용한 웹 프로그램 작성 방법을 학습합니다. . HTML을 사용해서 웹 페이지의 정보 연결, 정보 구성, 정보의 입.출력 화면을 만들기 텍스트와 이미지(사진)의 출력 그리고 동영상 실행하기 . CSS 사용한 웹 페이지의 모양을 꾸미고 공통 서식 만들기 . JS (자바 스크립트) 사용의 동적 웹 문서와 응용 프로그램 만들기[학습 효과] . 졸업작품 개발, 취업면접 그리고 전산직 공무원 시험시 ª프로그래밍 언어ª 부문의 대비를 위한 웹 프로그래밍 기술력을 배양할 수 있습니다.* [Learning content] . Education for training a Web program experts(Frontend programmer) who can make a web page or mini homepage on the internet using HTML, CSS and java script which are web programming language . Making a structuring, linking, inputoutput screen between information using HTML language and displaying data of text, image(photo) and video . Building more adornment of screen and common style with using CSS language . Creating a web page with dynamic properties and application program using Java Script language","Textbook . “HTML5+CSS3+Javascript 웹 프로그래밍”, 황기태, 색능출판사, 2017. 1Other references . ª인터넷 프로그래밍 기초ª, 고민정, 한빛미디어, 2008 . “HTML5 + CSS3 + JavaScript로 배우는 웹프로그래밍기초”, 천인국, 인피니티북스, 2014. 3",,,Introduction to software engineering,True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9811,2022,경북대학교,과학기술대학,소프트웨어학과,웹프로그래밍2,3,1학기,3,3,0,전공,JSP를 사용해서 웹 서버에서 실행되는 웹 페이지의 제작 능력을 배양 (* Cultivating the ability to create web pages running on a web server using JSP),"주 교재 . JSP Programming with a workbook, 이진선/장병욱, 이한출판사, 2007부 교재 . JSPStudy의 JSP 웹 프로그래밍 입문 + 활용, 정동진/김준형/정영석, 앤써북, 2014 . 은노기의 JSP 웹 프로그래밍 입문, 김은옥, 삼양미디어, 2013* Textbook . JSP Programming with a workbook, 이진선/장병욱, 이한출판사, 2007* Supplementary textbook . JSPStudy의 JSP 웹 프로그래밍 입문 + 활용, 정동진/김준형/정영석, 앤써북, 2014 . 은노기의 JSP 웹 프로그래밍 입문, 김은옥, 삼양미디어, 2013",,,웹프로그래밍1 (* webprogramming1),True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9812,2022,경북대학교,과학기술대학,소프트웨어학과,웹프로그래밍2,3,1학기,3,3,0,전공,"JSP를 사용해서 웹 서버에서 실행되는 웹 페이지의 제작 능력을 배양 * Cultivating the ability to create web pages running on a web server using JSP* The subjec aims to learn how to create web pages using JSP, a serverside web programming language.","주 교재 . JSP Programming with a workbook, 이진선/장병욱, 이한출판사, 2007부 교재 . JSPStudy의 JSP 웹 프로그래밍 입문 + 활용, 정동진/김준형/정영석, 앤써북, 2014 . 은노기의 JSP 웹 프로그래밍 입문, 김은옥, 삼양미디어, 2013* Textbook . JSP Programming with a workbook, 이진선/장병욱, 이한출판사, 2007* Supplementary textbook . JSPStudy의 JSP 웹 프로그래밍 입문 + 활용, 정동진/김준형/정영석, 앤써북, 2014 . 은노기의 JSP 웹 프로그래밍 입문, 김은옥, 삼양미디어, 2013",,,웹프로그래밍1 (* webprogramming1),True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9813,2022,경북대학교,과학기술대학,소프트웨어학과,모바일소프트웨어,4,1학기,3,3,0,전공,안드로이드 기반의 모바일 앱 개발 능력의 배양 (*Cultivating a development capability of androidbased mobile app development),"주 교재 . 안드로이드 프로그래밍 정복 4판(혹은 3판) 1권2권, 김상형, 한빛미디어, 2016. 1참조 교재 . 안드로이드 앱 프로그래밍, 정재곤, 이지스퍼블리싱, 2011 . Android Studio를 활용한 안드로이드 프로그래밍, 우재남/박길식, 2017.3 . 안드로이드 프로그래밍, 생능출판사, 천인국, 2013 . Step by step 안드로이드 앱 개발, 장용식/김관옥/성낙현, 인퍼니티북스, 2011* Textbook . 안드로이드 프로그래밍 정복 4판(혹은 3판) 1권2권, 김상형, 한빛미디어, 2016. 1* Other reference . 안드로이드 앱 프로그래밍, 정재곤, 이지스퍼블리싱, 2011 . Android Studio를 활용한 안드로이드 프로그래밍, 우재남/박길식, 2017.3 . 안드로이드 프로그래밍, 생능출판사, 천인국, 2013 . Step by step 안드로이드 앱 개발, 장용식/김관옥/성낙현, 인퍼니티북스, 2011",,,웹프로그래밍1과 웹프로그래밍2 (* webprogramming1 and webprogramming2),True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9814,2022,경북대학교,과학기술대학,소프트웨어학과,모바일소프트웨어,4,1학기,3,3,0,전공,안드로이드 기반의 모바일 앱 개발 능력의 배양 * Cultivating a development capability of androidbased mobile app development),"주 교재 . 안드로이드 프로그래밍 정복 4판(혹은 3판) 1권2권, 김상형, 한빛미디어, 2016. 1참조 교재 . 안드로이드 앱 프로그래밍, 정재곤, 이지스퍼블리싱, 2011 . Android Studio를 활용한 안드로이드 프로그래밍, 우재남/박길식, 2017.3 . 안드로이드 프로그래밍, 생능출판사, 천인국, 2013 . Step by step 안드로이드 앱 개발, 장용식/김관옥/성낙현, 인퍼니티북스, 2011* Textbook . 안드로이드 프로그래밍 정복 4판(혹은 3판) 1권2권, 김상형, 한빛미디어, 2016. 1* Other reference . 안드로이드 앱 프로그래밍, 정재곤, 이지스퍼블리싱, 2011 . Android Studio를 활용한 안드로이드 프로그래밍, 우재남/박길식, 2017.3 . 안드로이드 프로그래밍, 생능출판사, 천인국, 2013 . Step by step 안드로이드 앱 개발, 장용식/김관옥/성낙현, 인퍼니티북스, 2011",,,웹프로그래밍1과 웹프로그래밍2 (* webprogramming1 and webprogramming2),True,True,False,False,False,True,target_department_and_target_course,0.16666666666666666
9815,2022,경북대학교,과학기술대학,소프트웨어학과,소프트웨어프로젝트1,3,2학기,3,2,2,전공필수,"o 개인별, 팀별 발표 및 토론",주제 관련 전공서적 및 기타 참고 자료,,,전공 전 분야 교과목,True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
9816,2022,경북대학교,과학기술대학,소프트웨어학과,소프트웨어프로젝트2,4,1학기,3,2,2,전공필수,* 팀을 기반으로 학습을 수행하여 팀워크 역량을 증대할 수 있다.* 창의성/효율성/경제성 등에 대한 통합적 해결능력을 배양하여 실무능력 향상시킬 수 있다. * 학부과정에서 배운 지식을 종합하여 실제 현업에서 일어날 수 있는 사항을 체험하는 직업적 훈련과정을 경험할 수 있다. * 산업체 현장 적응능력을 갖춘 창의적 맞춤형 인력양성을 위해 다양한 문제해결 방법과 의사결정 및 의사전달 방법을 학습할 수 있다.,* 교재 없음,,,"데이터베이스 개론, 컴퓨터통신, 데이터구조론, 알고리즘, 프로그래밍 언어, 컴퓨터 구조",True,False,True,False,False,True,target_department_and_foundational_course,0.16666666666666666
10164,2022,경북대학교,과학기술대학,융복합시스템공학부 플랜트시스템전공,플랜트 빅데이터 분석 실습,3,1학기,3,2,2,전공,4차산업 시대의 창의적인 융합인재로 성장하기 위한 기초 지식을 학습함.,"주교재: 파이썬 라이브러리를 활용한 데이터 분석 개정판, 한빛미디어 부교재: 모두의 데이터 분석 with 파이썬, 길벗(주교재/부교재는 수업시작 이후 다시 공고할 예정)",,,"프로그래밍언어 실습 이수 권장, 마이크로 컴퓨터 실습 이수 권장",False,True,False,True,False,True,strong_ai_cs_course_outside_target_department,0.16666666666666666
