source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
46003,2022,전북대학교,공과대학,컴퓨터공학부,C언어기초,1,1학기,3,3,0,교양,"컴퓨터 프로그래밍을 처음 시작하는 학생들을 대상으로 한다. C언어를 통하여 컴퓨터 프로그래밍의 개념을 이해하며, C 명령어의 문법(syntax)과 의미(semantic) 습득, 문제해결 능력, 그리고 프로그램 개발 능력을 충실히 갖추도록 한다. 이 과목은 다음과 같은 중요성을 갖는다.  컴퓨터 프로그래밍 시작으로서 컴퓨터 전공에 대한 동기와 흥미의 기초C++와 Java 프로그래밍의 기초 이공계 학생에 대한 기초적인 프로그래밍충분한 실습을 제공하고 꾸준한 연습을 유도하여 프로그래밍에 숙달되도록 한다.문법 중심적인 설명을 피하고, 문제 해결능력 위주의 수업을 한다.",쉽게 풀어쓴 C언어 Express천인국생능출판2017,,,
46004,2022,전북대학교,공과대학,컴퓨터공학부,C언어기초,1,2학기,3,3,0,교양,"컴퓨터 프로그래밍을 처음 시작하는 학생들을 대상으로 한다. C언어를 통하여 컴퓨터 프로그래밍의 개념을 이해하며, C 명령어의 문법(syntax)과 의미(semantic) 습득, 문제해결 능력, 그리고 프로그램 개발 능력을 충실히 갖추도록 한다. 이 과목은 다음과 같은 중요성을 갖는다.  컴퓨터 프로그래밍 시작으로서 컴퓨터 전공에 대한 동기와 흥미의 기초C++와 Java 프로그래밍의 기초 이공계 학생에 대한 기초적인 프로그래밍충분한 실습을 제공하고 꾸준한 연습을 유도하여 프로그래밍에 숙달되도록 한다.문법 중심적인 설명을 피하고, 문제 해결능력 위주의 수업을 한다.",,,,
46005,2022,전북대학교,공과대학,컴퓨터공학부,C언어기초,1,1학기,3,3,0,교양,"컴퓨터 프로그래밍을 시작하는 학생들을 대상으로 한다. C언어를 통하여 컴퓨터 프로그래밍의 개념을 이해하며, C 명령어의 문법(syntax)과 의미(semantic) 습득, 문제해결 능력, 그리고 프로그램 개발 능력을 충실히 갖추도록 한다. 이 과목은 다음과 같은 중요성을 갖는다.  컴퓨터 프로그래밍 시작으로서 컴퓨터 전공에 대한 동기와 흥미의 기초C++와 Java 프로그래밍의 기초 이공계 학생에 대한 기초적인 프로그래밍충분한 실습을 제공하고 꾸준한 연습을 유도하여 프로그래밍에 숙달되도록 한다.문법 중심적인 설명을 피하고, 문제 해결능력 위주의 수업을 한다. *  리트머스 시스템을 활용한 반복 실습  *  리트머스 시스템을 활용한 자동 숙제 채점 및 프로그래밍 테스트 (리트머스: 전북대 컴공학부가 개발한 온라인 프로그래밍 테스트 시스템, http://litmus.chonbuk.ac.kr)",쉽게 풀어쓴 C언어 Express [개정3판],,"오일석, C 프로그래밍과 스타일링, 교보문고, 2009. 참고사이트: http://www.cplusplus.com/ref/ (C standard library)",없음
46006,2022,전북대학교,공과대학,컴퓨터공학부,C언어기초,1,2학기,3,3,0,교양,"컴퓨터 프로그래밍을 처음 시작하는 학생들을 대상으로 한다. C언어를 통하여 컴퓨터 프로그래밍의 개념을 이해하며, C 명령어의 문법(syntax)과 의미(semantic) 습득, 문제해결 능력, 그리고 프로그램 개발 능력을 충실히 갖추도록 한다. 이 과목은 다음과 같은 중요성을 갖는다.  컴퓨터 프로그래밍 시작으로서 컴퓨터 전공에 대한 동기와 흥미의 기초C++와 Java 프로그래밍의 기초 이공계 학생에 대한 기초적인 프로그래밍충분한 실습을 제공하고 꾸준한 연습을 유도하여 프로그래밍에 숙달되도록 한다.문법 중심적인 설명을 피하고, 문제 해결능력 위주의 수업을 한다.",,,,
46007,2022,전북대학교,공과대학,컴퓨터공학부,이산수학,2,1학기,3,3,0,전공선택,"이산수학은 이산적인 객체를 연구하는 수학의 한 분야로, 자료구조, 알고리즘을 비롯한 많은 컴퓨터공학 교과목의 수학적 토대를 제공한다. 본 강좌에서는 논리, 증명, 집합, 알고리즘, 확률, 그래프, 트리 등 이산 수학 분야의 다양한 정의와 정리를 학습하여 학생들이 논리적, 수학적 사고를 하는 방법을 터득하는 것을 목표로 하며, 이를 바탕으로 향후 컴퓨터공학 교과목을 수강하는 데 도움을 주고자 한다.","공은배 외 6인 공역, Rosen의 이산수학 8th Edition, McGrawHill Edition, 2018",,"주교재의 경우 기존의 7th Edition을 사용하여도 전체적인 내용에는 큰 차이가 없으나, 세부 내용에서 약간의 차이가 있을 수 있음을 유의 바람",
46008,2022,전북대학교,공과대학,컴퓨터공학부,이산수학,2,1학기,3,3,0,전공선택,"이산수학은 이산적인 객체를 연구하는 수학의 한 분야로, 자료구조, 알고리즘을 비롯한 많은 컴퓨터공학 교과목의 수학적 토대를 제공한다. 본 강좌에서는 논리, 증명, 집합, 알고리즘, 확률, 그래프, 트리 등 이산 수학 분야의 다양한 정의와 정리를 학습하여 학생들이 논리적, 수학적 사고를 하는 방법을 터득하는 것을 목표로 하며, 이를 바탕으로 향후 컴퓨터공학 교과목을 수강하는 데 도움을 주고자 한다.","공은배 외 6인 공역, Rosen의 이산수학 8th Edition, McGrawHill Edition, 2018",,"주교재의 경우 기존의 7th Edition을 사용하여도 전체적인 내용에는 큰 차이가 없으나, 세부 내용에서 약간의 차이가 있을 수 있음을 유의 바람",
46009,2022,전북대학교,공과대학,컴퓨터공학부,데이터베이스,3,2학기,3,3,0,전공선택,"데이터베이스 시스템의 기본 개념을  SQL 과 관계형 모델을 중심으로 설명하고, 다양한 응용에서 데이터베이스 기술을 접목시킬 수 있는  능력을 배양한다. 특히 현장 전문가를 초빙하여 상용제품을 통한 SQL실습을 수행함으로써 수업운영에 있어서 현장성을 높인다.",Database system Concept,,Cubrid Manual,"파일처리, 컴파일러, C, C++  또는 자바 프로그래밍"
46010,2022,전북대학교,공과대학,컴퓨터공학부,데이터베이스,3,2학기,3,3,0,전공선택,"데이터베이스 시스템의 기본 개념을  SQL 과 관계형 모델을 중심으로 설명하고, 다양한 응용에서 데이터베이스 기술을 접목시킬 수 있는  능력을 배양한다. 특히 현장 전문가를 초빙하여 상용제품을 통한 SQL실습을 수행함으로써 수업운영에 있어서 현장성을 높인다.",Database system Concept,,Cubrid Manual,"파일처리, 컴파일러, C, C++  또는 자바 프로그래밍"
46011,2022,전북대학교,공과대학,컴퓨터공학부,데이터마이닝,3,2학기,3,3,0,전공선택,"1. 대규모로 저장된 데이터안에서 체계적으로 정보를 분석하는 과정과 이론에 대한 학습2. 산업현장에서 활용되는 다양한 주제의 문제와 알고리즘을 학습하며 구체적으로는 finding similar items, mining frequent itemsets, clustering, dimensionality reduction, web advertising, link analysis, recommender systems, regression, classification, decision tree, time series prediction 등을 공부3. 실질적인 데이터마이닝 활용 능력을 키우기 위해 Python 언어를 활용한 데이터마이닝 알고리즘 구현 및 데이터 분석※ 신규 교과목으로 syllabus에 변경이 발생할 수 있습니다. ※ Python 기반의 프로그래밍 숙제를 계획하고 있으므로 수강신청에 참고하시기 바랍니다.",Mining of Massive Datasets,,http://mmds.org/,"알고리즘, 선형대수학, Python 프로그래밍"
46012,2022,전북대학교,공과대학,컴퓨터공학부,데이터통신,3,1학기,3,3,0,전공선택,"서로 다른 컴퓨터 사이에 전송되는 데이터의 안전하고 신속한 통신에 소요되는 전송매체, 신호생성, 전송장비 등 기술요소를 학습함으로써 데이터의 손실없는 전송에 대한 이해와 컴퓨터 네트워크 구성에 따른 기반적, 이론적 기저를 다지는 것을 목표로한다.","Data & Computer Communications, 10th edition",,,"컴퓨터구조, 자료구조"
46013,2022,전북대학교,공과대학,컴퓨터공학부,데이터통신,3,1학기,3,3,0,전공선택,통신망을 이용하여 시스템간의 데이터를 주고받는 기술과 방법에 대하여 공부한다.프로토콜에 대한 기본 개념과 여러 가지 매체를 통하여 데이터를 안전하게 전달하는 기법에 대하여 배운다.배운 통신망의 물리계층과 데이터 링크 계층의 프로토콜에 대하여 개략적인 내용을 다룬다.,"Data Communications and Networks, fourth edition by Behrouz A. Forouzan",,데이터통신과 네트워킹 (4/e) 교보문고Data and Computer Communications 7th edition by William Stallings,
46014,2022,전북대학교,공과대학,컴퓨터공학부,정보보호,4,2학기,3,3,0,전공선택,"정보보안 개념, 암호학의 주요이론, 사이버 공격의 유형 및 대처방안, 안전한 정보시스템의 운용방법 등을 학습한다. 이를 통하여 정보보안 전문적 소양을 함양하기 위해서 필요한 배경지식을 학습하여 정보화사회에서 초래되고 있는 정보침해 역기능에 대해서 효과적으로 대처하는 능력을 갖추는 것을 목표로 한다.",강의 슬라이드,,"* 교수의 강의 슬라이드를 위주로 수업을 진행할 예정이나, 다음의 책들을 참고할 수 있음    Katz, Introduction to Modern Cryptography    C. Paar & J. Pelzl, Understanding Cryptography, Springer, 2010.* 참고자료의 구입은 강의 첫 시간의 강좌 소개를 듣고 정하기를 권함","컴퓨터공학부 학부 과정에서 다루는 전반적인 내용에 대해서 잘 숙지하고 있다면 강의를 이해하는 데 도움이 될 수 있으나, 필수 요소는 아니며 필요한 사항들에 대해서는 강의 시간에 다시 설명하며 진행할 예정임. 확률통계, 선형대수학에 익숙하다면 도움이 됨."
46015,2022,전북대학교,공과대학,컴퓨터공학부,모바일프로그래밍,3,2학기,3,3,0,전공선택,"본 강의는 Android 환경을 기반으로 한 모바일 기기에서 동작하는 응용 프로그램 개발을 목표로 한다. 프로그램 개발을 위해서 자바 언어와 안드로이드 뷰, 위젯, 레이이웃등 프로그램의 기본적인 요소들에 대해 학습하고, 액티비티와 데이터베이스 및 멀티미디어와 구글지도등을 활용하여 앱 서비스 구현 수준을 향상시키는 방법을 학습한다.",Do it! 안드로이드 앱 프로그래밍,,,"C, C++, Java 등 어떤 언어든지 프로그래밍 언어 교과목 이수 경험"
46016,2022,전북대학교,공과대학,컴퓨터공학부,웹프로그래밍,4,1학기,3,3,0,전공선택,"웹 프로그래밍에 관한 일반적인 이론과 내용을 학습하고 실습한다:HTML, CSS, JSP, 스프링 프레임 워크의 사용법을 학습하고 이를 응용하여 웹페이지를 실제로 구축해 본다.",짧고 굵게 배우는 JSP 웹 프로그래밍과 스프링 프레임워크,,,
46017,2022,전북대학교,공과대학,컴퓨터공학부,C++프로그래밍,1,2학기,3,2,2,전공선택,"메모리에 대한 이해를 바탕으로 변수, 포인터 변수 및 참조자에 대해 이해C++ 언어를 기반으로 객체지향 프로그래밍 기법 이해실습을 통해 각 학습 주제에 대해 구체적으로 이해Flipped Learning 적용",열혈 C++ 프로그래밍,,작년 강의: https://youtu.be/wpk7AM6FPRc모두의 코드: https://modoocode.com/135C++ 레퍼런스: http://www.cplusplus.com/reference/,C언어기초(필수)
46018,2022,전북대학교,공과대학,컴퓨터공학부,C++프로그래밍,1,2학기,3,2,2,전공선택,Goal 1. C언어기초를 공부한 학생을 대상으로 C++ 언어의 프로그래밍 문법 학습Goal 2. 객체지향프로그래밍 (OOP)의 개념 이해와 C++ 언어를 이용하여 OOP 프로그램 설계 및 구현 능력 함양Goal 3. 다양한 문제에 대한 프로그래밍 실습을 통해 각 주제를 심층적으로 이해하고 C++ 프로그래밍의 실력 향상,열혈 C++ 프로그래밍,,,C언어기초
46019,2022,전북대학교,공과대학,컴퓨터공학부,C++프로그래밍,1,2학기,3,2,2,전공선택,Goal 1. C언어기초를 공부한 학생을 대상으로 C++ 언어의 프로그래밍 문법 학습Goal 2. 객체지향프로그래밍 (OOP)의 개념 이해와 C++ 언어를 이용하여 OOP 프로그램 설계 및 구현 능력 함양Goal 3. 다양한 문제에 대한 프로그래밍 실습을 통해 각 주제를 심층적으로 이해하고 C++ 프로그래밍의 실력 향상,열혈 C++ 프로그래밍,,,C언어기초
46020,2022,전북대학교,공과대학,컴퓨터공학부,JAVA프로그래밍,2,1학기,3,2,2,전공선택,"본 강좌에서는 자바 언어에 대한  문법과 객체지향 프로그래밍의 개념을 익히고, 다양한 실습을 통해 자바 프로그래밍의 기초를 확립하는데 그 목적이 있다. 본 강좌에서 다루는 주제들은 다음과 같다.1. 자바 기초2. 객체지향 프로그래밍3. GUI 프로그래밍4. 쓰레드 프로그래밍",명품 자바 프로그래밍,,헤드퍼스트 자바,C언어 기초
46021,2022,전북대학교,공과대학,컴퓨터공학부,JAVA프로그래밍,2,1학기,3,2,2,전공선택,"본 강좌에서는 자바 언어에 대한  문법과 객체지향 프로그래밍의 개념을 익히고, 다양한 실습을 통해 자바 프로그래밍의 기초를 확립하는데 그 목적이 있다. 본 강좌에서 다루는 주제들은 다음과 같다.1. 자바 기초2. 객체지향 프로그래밍3. GUI 프로그래밍4. 쓰레드 프로그래밍",명품 자바 에센셜,,,C언어 기초
46022,2022,전북대학교,공과대학,컴퓨터공학부,JAVA프로그래밍,2,1학기,3,2,2,전공선택,본 강의에서는 최근 SW개발에서 가장 많이 사용되고 있는 객체지향 프로그래밍 언어인 Java언어를 학습한다. 객체지향언어를 이용한 소프트웨어 설계와 구현에 대한 원칙과 이론을 학습하고 이를 Java를 이용하여 구현한다. 본 강의는 자바 프로그래밍의 기본기를 익히며 소프트웨어 개발에 필요한 프로그래밍의 기초를 다지는 것을 목표로 한다.,Do it! 자바완전정복 (진짜 개발자가 되는 Java 프로그래밍 입문서),,,"C언어(필수), C++ (권장)"
46023,2022,전북대학교,공과대학,컴퓨터공학부,유닉스시스템프로그래밍,2,2학기,3,3,0,전공선택,"유닉스계열의 시스템에서의 프로그래밍을 학습한다. 본 수업의 목표는 다음과 같다. 1) 유닉스 환경에서 CLI 사용 능력 배양, 2) 유닉스 환경에서의 C 프로그래밍 역량 강화, 3) 시스템 프로그래밍 경험 습득",유닉스 시스템 프로그래밍 (3판),,,
46024,2022,전북대학교,공과대학,컴퓨터공학부,임베디드컴퓨팅,4,1학기,3,3,0,전공선택,"** 중간 평가는 대면 시험을 원칙으로 합니다. 본 수업은 임베디드 시스템(내장형 시스템)의 내부 구성 요소와 그 동작 방법에 대한 기본 개념을 소개 하고 임베디드 시스템의 구동 및 제어 방법을 실습한다. 이를 위해 다양한 유형의 IoT 디바이스를 직접 개발 할 수 있는 초소형 컴퓨터인 라즈베리파이를 활용하여 다양한 센서와 액추에이터들을 직접 제어 할 수 있는 프로그래밍 기법을 익힌다. 이를 통해 임베디드 컴퓨팅에 대한 전반적인 이해 뿐만 아니라, 임베디드 컴퓨팅을 활용한 다양한 IoT 디바이스를 직접 제작할 수 있는 능력을 배양한다. 강의 초반에는 임베디드 시스템의 주요 부분에 대한 개괄적인 내용을 습득하고, 이후 파이썬 언어에 대한 수업이 진행된다. 중간 고사 이후에는 라즈베리 파이를 이용하여 초음파 센서, 온도 센서 등 다양한 센서를 통해 현실세계의 데이터를 직접 입력 받아 이를 통해 액추에이터가 원하는 동작을 수행 할 수 있는 임베디드 프로그램을 직접 작성하고, 이를 이용하여 다양한 유형의 IoT 디바이스 제작 프로젝트를 수행한다.** 모든 수업 자료 및 공지사항은 (신)LMS (https://ieilms.jbnu.ac.kr/)를 활용합니다.** 학부 방침에 따라 상대평가로 운영",IoT 사물인터넷을 위한 라즈베리파이 4 정석,,"Computers as components, 3rdedition by W. Wolf, Morgan Kaufmann, 2012Introduction to computer science using Python : a computational problemsolving focus, Charles Dierbach, Wiley, 2012",컴퓨터구조
46025,2022,전북대학교,공과대학,컴퓨터공학부,프로그램의구조와해석,2,2학기,3,3,0,전공선택,프로그래밍의 필수 요소인 추상화의 개념을 익히고 이를 통해 복잡한 대규모 소프트웨어를 개발할 수 있는 능력을 키운다.,Structure and Interpretation of Computer Programs (second edition),,컴퓨터 프로그램의 구조와 해석,
46026,2022,전북대학교,공과대학,컴퓨터공학부,윈도우즈프로그래밍,2,1학기,3,3,0,전공선택,"!!!2022년 1학기 윈도우즈프로그래밍 강의는 비대면으로 진행됩니다. https://sites.google.com/view/jbnu20221wp/home 사이트에 접속 바랍니다.!!!C언어 기초 교과목과 C++프로그래밍(또는 JAVA 프로그래밍) 교과목을 통해 객체지향 프로그래밍의 개념을 습득한 학생을 대상으로 한 강의임.C  언어와 WPF(Windows Presentation Foundation) 프레임워크를 이용하여 윈도우 응용 프로그램을 작성하는 법을 배운다. GUI 설계 방법과 이벤트 기반 프로그래밍 기법에 대한 이해, 이를 기반으로한 응용 소프트웨어 설계 및 구현을 실습과 프로젝트를 통해 경험한다.",없음,,웹사이트https://msdn.microsoft.com/https://wpftutorial.com/http://www.wpftutorial.net/http://kocw.net/home/search/kemView.dokemId=1265570책Head First C  (한빛미디어)Pro WPF 4.5 in C  (APress)이것이 C 이다 (한빛미디어),"C++ 프로그래밍, JAVA 프로그래밍 또는 기타 객체지향 프로그래밍 언어 교과목 필수 이수"
46027,2022,전북대학교,공과대학,컴퓨터공학부,윈도우즈프로그래밍,2,1학기,3,3,0,전공선택,!!!2022년 1학기 윈도우즈프로그래밍 강의는 비대면으로 진행됩니다. https://sites.google.com/view/jbnu20221wp/home 사이트에 접속 바랍니다.!!!C언어와 C++언어를 바탕으로 C 을 이용하여 윈도우즈 프로그래밍 제작 기법을 학습한다. 윈도우즈 프로그램을 작성하여 PC와 IOT 장비간 시리얼 통신을 통해 데이터를 처리하는 방법에 대해 학습한다.GUI 설계 방법과 이벤트 기반 프로그래밍 기법에 대한 이해하고 이를 기반으로 응용 소프트웨어 설계 및 구현을 실습과 프로젝트를 통해 경험한다.,C  프로그래밍(2판)(IT CookBook) 프로그래밍 기초부터 객체 지향 핵심까지,,,"C++ 프로그래밍, JAVA 프로그래밍 또는 기타 객체지향 프로그래밍 언어 교과목 필수 이수"
46028,2022,전북대학교,공과대학,컴퓨터공학부,컴퓨터공학총론,1,2학기,3,3,0,전공선택,"컴퓨터공학을 전공하는 학생이 4년동안 배워야할 내용을 주제별로 구분하여 소개하고 그들간의 관계를 이해하도록 한다. 또한 컴퓨터 공학의 최근 동향을 파악하고 그 흐름을 따라갈 동기와 공부하는 자세를 갖추도록 한다. 프로그래밍의 중요성을 강조하며, 코딩의 즐거움을 아는 컴퓨터공학자로 성장할 수 있는 길을 안내한다.",소프트웨어 세상을 여는 컴퓨터과학,,"컴퓨터 공학 추세를 살필 수 있는 최신 자료들 (예, 위키)인공지능과 기계학습 관련 기초 자료들",
46029,2022,전북대학교,공과대학,컴퓨터공학부,논리설계,2,1학기,3,3,0,전공선택,"** 강의실 사정으로 비대면수업(실시간 온라인 수업+동영상 수업)으로 진행 될 예정입니다. (개별로 대면 질의응답 가능) ** 중간/기말 평가는 대면 시험을 원칙으로 합니다. 본 과목은 디지털 시스템에 대한 기본적인 개념과 동작 원리를 이해함으로써 디지털 시스템 설계에 대한 폭 넓은 시각을 제공하는 것을 목표로 한다. 이를 위해  논리회로를 구성하는 기본 소자, 조합회로와 순차회로의 설계 이론을  다룬다. **수업관련 모든 자료와 공지사항은 (신)LMS (https://ieilms.jbnu.ac.kr/)를 활용합니다. **학과 방침에 따라 상대평가로 진행",처음 만나는 디지털 논리회로,,,없음
46030,2022,전북대학교,공과대학,컴퓨터공학부,논리설계,2,1학기,3,3,0,전공선택,"디지털 논리회로의 기본 개념을 이해하고 논리식을 기초로 조합논리회로를 구성하는 방법과 플립플롭에서 부터 순서회로의 설계까지 요구되는 학습한다.본 과정의 내용은 컴퓨터구조와 연결되며 플립플롭, 카운터, 레지스터 및 메모리와 같은 디지털 소자의 핵심내용을 이해한다",처음 만나는 디지털 논리회로,,,
46031,2022,전북대학교,공과대학,컴퓨터공학부,소프트웨어개발프로젝트,4,1학기,3,3,0,전공선택,"산업체 또는 실생활에서 필요한 기술에 대한 프로젝트 주제를 선택하고, 주제에 대한 선행기술과 오픈소스 및 관련 자료들을 조사 분석을 한다. 이후 기반설계 및 구현을 통해 중대형 프로젝트를 수행할 수 있는 실무 능력을 습득한다.",없음 (강의 자료 활용),,,"프로그래밍언어(C, C++, Java), 자료구조, 알고리즘, 소프트웨어공학"
46032,2022,전북대학교,공과대학,컴퓨터공학부,기계학습,4,2학기,3,3,0,전공선택,"기계학습은 빅데이터, 컴퓨터비전, 자연어처리, 바이오인포매틱스를 포함하는 다양한 분야에서 필요한 핵심적인 수학 도구가 되었다. 기계학습 연구의 목표는 경험을 통해 학습할 수 있는 컴퓨터시스템을 만드는 것이다. 학습가능한 시스템은 주어진 문제를 풀 수 있는 알고리즘을 사람이 직접 주는 것이 아니고 다양한 예제들로부터 시스템이 어떻게 동작해야 하는지를 스스로 배운다. 이러한 시스템들을 구현하기 위해서는 경험의 결과에 의해 시스템이 자신의 행동을 어떻게 수정해야 하는지를 명시하는 학습 알고리즘이 필요하다. 기계학습 연구분야에서는 어떤 상황에서 어떤 학습 알고리즘이 필요한지 이해하려는 시도들이 다양하게 이루어지고 있으며, 이를 통해 새로운 학습 알고리즘을 개발되고 있다. 본 과목에서는 다양한 응용들에서 좋은 성과를 나타낸 것으로 알려진 기초적인 기계학습 알고리즘들을 다룬다. 알고리즘들이 어떤 차이를 가지고 있고 알고리즘들이 어떤 분야에 잘 적용되는지에 중점을 둘 것이다. 본 과목에서 다루는 알고리즘들은 딥러닝으로 대표되는 최신 학습 알고리즘 기법들의 기초가 된다.",없음,,"Pattern Recognition and Machine Learning, Chris Bishop, Springer, 2007","선형대수, 확률통계"
46033,2022,전북대학교,공과대학,컴퓨터공학부,데이터과학기초,전학년,1학기,3,3,0,교양,"현대는 데이터 홍수 시대이다. 데이터 과학은 “이 기술에 투자할 적기인가”, “지금 집을 사야하나”, “이 증상에 가장 효과적인 약은”, “배너의 색을 어느 것으로 할까”, “무엇을 추천해야 하나” 등과 같은 질문에 과학적인 답을 제시한다. 이 강의는 데이터 과학의 기초를 다루며, 데이터 취득과 가공, 시각화, 다양한 분류 및 분석 기법을 제시한다. R 언어와 다양한 분야에서 발생한 흥미로운 데이터를 가지고 실습을 수행한다. 수강생은 데이터 과학을 활용하여 자신의 실무를 고급 수준으로 처리할 수 있는 능력을 갖게 되며, 데이터 과학자로 성장할 수 있는 기본 역량을 갖추게 된다.",R로 배우는 데이터 과학,,"1. R을 이용한 데이터 분석 실무(무료 pdf) 2. (실리콘밸리 데이터과학자가 알려주는) 따라 하며 배우는 데이터 과학(권재명, 제이펍출판)",컴퓨터 프로그래밍 관련 과목
46034,2022,전북대학교,공과대학,컴퓨터공학부,데이터과학기초,4,2학기,3,3,0,교양,"데이터 과학은 과학적 방법, 프로세스, 알고리즘 및 시스템을 이용하여 다양한 형태의 데이터에서 지식과 통찰력을 얻어내는  학제 간 분야로  본 강좌에서는 학습자의 활용성을 고려하여 실생활과 업무에서 웹을 통해 접근 가능한 각종 정보 서비스들을 위주로 학습한다.",뚝딱뚝딱 배우는 인터넷 활용(Internet Explorer,,,없음
46035,2022,전북대학교,공과대학,컴퓨터공학부,데이터과학기초,전학년,1학기,3,3,0,교양,"데이터 과학은 주변 생활 속 데이터를 분석하여 의사결정을 수행하고 현상에 대한 통찰력을 얻는 데 활용하는 학문으로서, 현대 사회에서는 모든 생활과 학문분야와 응용분야에서 요구된다. 학생들은 자신의전공 분야에서 발생한 대량의 데이터를 대상으로 군집화/분류/시각화/검색 등에 대한 실무능력을 갖춰야 한다. 다양한 분야에서 다양한 형태로 많은 양의 데이터가 생성되고 저장되고있다. 이러한 데이터들을 처리하고 해석하기 위해서는 데이터들을 추출하고 가공하는 코딩능력과 의미있는 결론을 끌어낼 수 있는 통계적 능력이 필요하다.프로그래머보다는 통계를 잘하고, 통계학자 보다는 코딩을 잘하는 데이터과학자가 필요한 이유일 것이다.1차 목표(basic)분석하고자 하는 문제의 정의, 문제 해결을 위한 데이터의 수집 처리 분석방법을 익히고2차 목표(additional)생활이나 대중매체의 익숙한 개념과 문제를 통해 데이터과학의 이해도를 향상 시킨다3차 목표(advanced)4차산업혁명을 이끌어갈 차세대 융복합 학문분야를 육성하여 산업체경쟁력을 갖춘 인재를 양성한다.",난생처음 R코딩&데이터분석,,,없음
46036,2022,전북대학교,공과대학,컴퓨터공학부,데이터과학기초,2,1학기,3,3,0,교양,"현대는 데이터 홍수 시대이다. 이 강의는 데이터 과학의 기초를 다루며, 데이터 취득과 가공, 시각화, 분석 기법을 제시한다. 입출력,변수와연산,제어문,함수등의기초개념을공부한다.계산기,도형,메모장,데이터베이스와같은실용적인문제를위한프로그래밍실습을병행한다.수강생은 데이터 과학을 활용하여 자신의 실무를 고급 수준으로 처리할 수 있는 능력을 갖게 되며, 데이터 과학자로 성장할 수 있는 기본 역량을 갖추게 된다. * 강의 소개 자료 http://awaxs.jbnu.ac.kr/",,,,
46037,2022,전북대학교,공과대학,컴퓨터공학부,오픈소스소프트웨어개발,3,2학기,3,3,0,전공선택,"1. Open Source SW (OSS)의 이해 : OSS의 개념과 생태계, OSS 개발의 특수성 및 주요 OSS의 동향 등에 대해 이해한다.2. Open Source SW (OSS) 개발 실습 : OSS 환경에서의 프로젝트 실습 및 실제 OSS 프로젝트 데이터 분석",오픈소스 기여를 위한 안내서,,,
46038,2022,전북대학교,공과대학,컴퓨터공학부,컴퓨터과학과코딩,1,2학기,3,3,0,교양,"비전공자가 컴퓨터 프로그래밍(코딩)을 통해 컴퓨터과학의 개념을 익히기 위한 강좌이다. 변수와 연산자, 제어문, 함수 등의 프로그래밍 기초 개념 익히고 이를 통해 컴퓨터 프로그램의 작동 원리를 이해한다. 간단한 그래픽, 게임 등의 예제를 통해 흥미로운 실습을 진행하며, 객체지향 프로그래밍 방법론과 같은 중급 프로그래밍의 개념을 배운다. 전공자들 뿐만 아니라 비전공자들도 폭넓게 사용하는 파이썬 프로그래밍 언어를 이용하여 수업을 진행한다.",,,,
46039,2022,전북대학교,공과대학,컴퓨터공학부,컴퓨터과학과코딩,1,1학기,3,3,0,교양,"비전공자가 컴퓨터 프로그래밍(코딩)을 통해 컴퓨터과학의 개념을 익히기 위한 강좌이다. 변수와 연산자, 제어문, 함수 등의 프로그래밍 기초 개념 익히고 이를 통해 컴퓨터 프로그램의 작동 원리를 이해한다. 간단한 그래픽, 게임 등의 예제를 통해 흥미로운 실습을 진행하며, 객체지향 프로그래밍 방법론과 같은 중급 프로그래밍의 개념을 배운다. 전공자들 뿐만 아니라 비전공자들도 폭넓게 사용하는 파이썬 프로그래밍 언어를 이용하여 수업을 진행한다.",,"양숙희,오경선,장은실. (2020). 핵심만쏙쏙 파이썬 . 연두에디션",,없음
46040,2022,전북대학교,공과대학,컴퓨터공학부,컴퓨터과학과코딩,1,1학기,3,3,0,교양,"컴퓨터 프로그래밍을 처음 시작하는 학생 (또는 초보자)을 위한 강좌이다. 변수와 연산, 선택과 반복, 함수 등의 기초 개념을 공부한다. 그래픽, 게임, 계산기 등과 같은 흥미로운 프로그래밍 실습을 병행한다. 초보자임을 감안하여 쉽게 익힐 수 있으면서도 실용적으로 많이 활용되고 있는 파이썬을 기본 언어로 채택한다. 자신의 전공 관련하여 창의적인 프로그래밍 프로젝트 수행을 장려한다. (파이썬은 배우기 쉽다는 장점으로 인해 컴퓨터 전공자뿐 아니라 비전공자의 프로그래밍 교육에서 인기가 높은 언어이다. 데이터 분석과 가시화, 기계학습, 영상처리, 웹 개발, 데이터베이스, 네트워크와 보안, 게임 등의 다양한 패키지가 제공되므로 여러 학문 분야에 걸쳐 널리 활용되고 있다. 무료이다.)",,"양숙희,오경선,장은실. (2020). 핵심만쏙쏙 파이썬 . 연두에디션",,없음
