source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material
46527,방사선빔기기공학,4,1학기,3.0,전공선택,중성자 및 엑스선 빔을 이용한 나노구조 분석장치의 원리를 이해한다.중성자 및 엑스선 산란의 기본 개념을 이해한다.중성자 및 엑스선 산란을 이용한 나노구조 분석의 예를 논의한다.,"방사선 계측학, 방사선 기기학",,,
46528,양자시스템공학특론,4,1학기,3.0,전공선택,"원자력의 핵심 원리들인 원자 및 핵물리, 방사선과 물질 상호작용, 방사선 차폐, 방사화학, 방사선 취급 및 방호 등에 대한 필요한 지식을 심화하여 습득하는것이 수업의 목표임.","Introduction to Nuclear Engineering, 3rd Edition",,,
46529,가속기공학,4,2학기,3.0,전공선택,"하전입자의 종류와 운동에 관한 기본 물리법칙 및 가속원리 이해.다양한 하전입자 가속기 종류, 동작원리, 활용에 대한 이해.국내외 최신 하전입자 가속기 관련 주제 (개별 또는 조별)에 대한 발표를 통한 최신동향 숙지 및 정보공유.",강의노트,,,"방사선상호작용, 현대물리, 일반물리"
46530,고분자화학 1,3,1학기,3.0,전공필수,"Through Polymer Chemistry 1, we are going to learn about not only polymer synthetic methods, such as radical polymerizaiton, anionic polymerization, cationic polymerization, and coordination polymerization, but also the definition of polymers and their applications. This class is mainly given in English even though professor is going to give objectives and summary both in Korean and in English.Therefore, students can learn about polymer synthesis as well as improve their English abilities in writing, reading and listening.","Paul C. Painter, Michael M. Coleman, Fundamental of Polymer Science, 2nd Eds, Technomic Publishing, Lancaster, 1997.",,,Organic Chemistry
46531,고분자화학 2,3,2학기,3.0,전공선택,"In Polymer Chemistry II, we are going to discuss about Kinetics of Polymerization.The main purpose of this class is to improve your understandings of polymerization which allows us to control the polymer architectures. All the classes will be given in English, so that students need to read the materials before each class in order to help your understanding. Professor will give you brief explanations and review for first and last 5 minutes in Korean.","Fundametals of Polymer Science, 2nd Eds. Paul C. Painter and Michael M. Coleman CRC Press, London,  1997",,,"Recommendations before thsi class: Organic Chemistry 1 and 2, and Polymer Chemistry 1However, everyone can participate to this class even without registration."
46532,물리화학 1,2,1학기,3.0,전공선택,"물리화학의 기본 원리와 열역학적 개념들에 대한 기초 지식을 습득하고, 관련 문제 해결 능력을 함양하는 것이 본 수업의 목표임.",Atkins' Physical Chemistry (11판),,엥겔의 물리화학 (3판),"일반화학, 일반 물리학"
46533,물리화학 2,2,2학기,3.0,전공선택,"물리화학의 기본 원리와 열역학적 개념들에 대한 기초 지식을 습득하고, 관련 문제 해결 능력을 함양하는 것이 본 수업의 목표임.",Atkins' Physical Chemistry (11판),,,
46534,생화학 1,2,1학기,3.0,전공선택,"고분자전공학생에 요구되는 DNA, 단백질 등 생체 고분자에 대한 기초 및 생체재료를 바이오 분야에 응용하는 데 필요한 기조지식을 제공함.",Biochemistry (The molecular basis of life),,,
46535,생화학 2,2,2학기,3.0,전공선택,"This course is designed as an introduction of living systems to engineering students.  Topics will include genetic information transfer, nucleic acids, proteins and carbohydrates..","Biochemistry (7, 8 ed)",,,
46536,유기화학 1,2,1학기,3.0,전공선택,고분자공학 수강에 필요한 유기화학 기초지식의 교육,"Fundamentals of Organic Chemistry, 7th Ed. McMurray",,,
46537,유기화학 2,2,2학기,3.0,전공선택,"고분자를 구성하는 가장 기본적인 단위로서의 유기 화합물에 대해 이들의 기본적인 생성, 반응, 특성 등을 알아보며 최종적으로는 유기 화합물의 거동을 예측할 수 있도록 하는 수준의 유기화학 제2편으로서 상급 학년에서의 다양한 고분자 관련 강의를 수강할 수 있는 기초 지식을 습득한다. 특히 이번 강의에서는 유기화합물의 기능성을 결정짓는 각종 작용기의 생성과 반응 및 성질, 유기화합물의 분자 구조를 간접적으로 확인하는데에 필요한 분자 구조 결정법, 그리고 최근 관심이 고조되고 있는 생체 관련 유기 분자의 구조와 제법 등에 대해 알아본다.","Fundamentals of Organic Chemistry 7th, JOHN McMURRY",,"Orgarnic Chemistry 5th, John mcMURRY",유기화학 1
46538,고분자물리화학 1,3,1학기,3.0,전공필수,"고분자의 특성을 분자론적 차원에서 논하고, 그 기초가 되는 고분자의 분자량분포, 평균분자량, 고분자용액 및 고분자 연쇄의 형태와 물성에 관한 이론과 실제",Introduction to physical polymer science,,,
46539,고분자물리화학 2,3,2학기,3.0,전공선택,"여러분야에 응용되고 있는 고분자물질의 물리적, 화학적 및 열적 성질을 이해",Introduction to Physical Polymer Science 4th Ed.,,,
46540,고분자공학개론 1,2,1학기,3.0,전공필수,"고분자 물성과 합성에 이르는, 고분자 전반에 대한 전체적인 이해를 가지며, 관련된 전공원서를 스스로 읽고 학습할 수 있는 능력을 기른다.",Fundamental principles of polymeric materials,,Introduction to Polymers by Young and LovellPolymer chemistry by Hiemenz and Lodge,일반화학
46541,고분자공학개론 2,2,2학기,3.0,전공선택,"고분자의 입문과목으로 용액고분자와 고분자 물성, 표면과 계면에서의 물리적 현상 및 응용에 이르는 고분자 전반에 대한 전체적인 이해를 갖게 한다. 고분자 전공관련 영어 원서를 읽고 이해할 수 있는 능력과 전문 지식을 기르는 것을 목표로  한다.",Fundamental Principles of Polymeric Materials,,Introduction to Polymers by Young and LovellPolymer chemistry by Hiemenz and Lodge,일반화학 원서 읽기. [by Chang. Chemistry 6th ed.]
46542,고분자역학 1,3,1학기,3.0,전공필수,"고분자 가공 및 공정의 이해와 제품 설계를 위하여 필요한 기본적인 정역학과 재료역학에 대해 공부하고자 한다. 정역학의 이해를 위해 기본적인 힘과 고체 물질과의 관계, 힘, 모멘트와 평형 방전식에 대해 살펴본다. 또한 재료에 힘이 가해질 때 재료내부에서 발생하는 변형과 형상과의 관계를 살펴보고자 한다. 아울러 힘의 형형상태, 모멘트의 평형상태에 대한 기본적인 관계 이해를 위한 정역학을 다루고자 한다.",정역학 제8판 SI version,,"Engineering Mechanics (7th Edition) Higdon, Stiles, Davis, Evces Weese, 정역학 (보성각, 최연선외 4명)",
46543,전자정보용고분자,4,1학기,3.0,전공선택,"전자 정보 산업에 관련된 고분자 소재가 어떠한 것들이 있으며, 이들의 어떤 성질을 이용하고 있는지 최종 제품을 중심으로 알아본다.",Special Polymers for Electronics and Optoelectronics,,"Plastics for Electronics', M. T. Goosey, Elsevier,1986.","고분자화학 1, 2, 고분자 물성"
46544,고분자코팅,4,2학기,3.0,전공선택,"도료의 구성, 제조 방법, 물성, 특성 평가 기술 등에 관한 전반적인 지식을 습득하도록 하며, 도료 및 도장 재료로서 사용되는 고분자 재료의 종류와 특성을 현장 기술을 중심으로 알아 본다. 최근에 부각되고 있는 저공해형 첨단도료와 관련 기술에 대해서도 공부한다. 또한 고분자를 이용한 접착제의 원리와 특성에 대해 개괄적으로 알아보고, 각 고분자의 종류에 따라 사용되는 분야를 고분자의 분자 구조와 물성 상관 관계를 중심으로 알아본다. 이에 따른 접착 계면에서의 이론적 배경에 대해서도 공부한다.",Introduction to Paint Chemistry,,,고분자화학 I
46545,고분자가공실습 1,3,1학기,3.0,전공필수,고분자 제품의 성형 및 가공에 필수적인 고분자 용융물의 유변특성에 대한 강의를 통하여 유변학적인 특성치의 정의와 시간 및 온도를 포함한 여러가지 인자의 영향을 학습한다. 또한 주당 2시간 실험실습을 통하여 고분자 용융체의 유변특성과 가공성을 체험하도록 유도한다.,An Introduction of Rheology,,"Pronciples of Polymer Processing, Z. Tadmore and C.G. Gorgos, Wiley, 1979.",
46546,고분자전자광학실습 1,3,1학기,3.0,전공필수,융복합 산업 환경에서 역량을 발휘하기 위한 고분자 공학 엔지니어의 전기전자공학 기초 실력 향상 전기자기의 기초 원리 이해 막스웰 방정식 및 전자기파 이해 반도체 소재 및 트랜지스터 동작원리 이해 전광소자 소개: 유기발광디스플레이/액정디스플레이/전기영동 디스플레이,"공학도를 위한 전기전자공학 (번역본), Principles of Physics일반물리학개론(전자 : Serway):전자기학 부분 영어교재 또는 한국어판",,Principles of Physics일반물리학개론(전자 : Serway): 전자기학 부분,"나노물리학 1,2"
46547,고분자가공실습 2,3,2학기,3.0,전공선택,"고분자 제품의 성형 및 가공에 필수적인 고분자 용융체의 흐름특성, 대표적인 고분자 가공공정에 대한 구조 및 작동원리 등에 대해 강의한다. 이해를 돕기위해 각 공정에 대한 에니메이션 등의 부교재를 활용하고 실제 가공실습을 조를 편성하여 실습시킨다.","Plastics: Materials and Processing, 3rd Ed.",,"Polymer Processing, D. H. MortonJones, Chapman and Hill (1989)",고분자가공실습1
46548,고분자전자광학실습 2,3,2학기,3.0,전공선택,"반도체 기초 이해 (다이오드, 트랜지스터)빛 (광자, 전자기파)에 대한 기초 이해전자기파의 성질에 대한 이해색의 생성 원리 이해발광 및 비발광 디스플레이 동작 원리 이해: LCD, LED, OLED실험실습을 통한 전광 소자 제작 및 발표","Colour and the Optical Properties of Materials: An Exploration of the Relationship Between Light, the Optical Properties of Materials and Colour, 2nd EditionR. A., Serway: Principles of Physics, 2nd Edition.",,"공학도를 위한 전기전자공학 (12, 13장) 카오스 (2014)전기광학소자: LCD, OLED, LED 인터넷 위키피디아 참고","나노물리2, 고분자전자광학실습 1"
46549,의용고분자실습 1,4,1학기,3.0,전공선택,"This course will cover fundamentals of materials in biomedical applications, as well as of the relevant advanced polymer characterization techniques including the invitro and invivo testing methods. The course will discusses both synthetic and natural polymers. The emphasis is on the relationship of structure to function in a biological setting.","Biomaterials Science by B.D. Ratner, A.S Hoffman, F.J. Schoen, J.W. Lemons생체재료학, 생체재료학회 (자유아카데미)",,해당없음,없음
46550,고분자물성,4,1학기,3.0,전공선택,"고분자 재료의 물리적인 현상에 대한 기본 개념을 이해하는 것을 목표로 한다. 고분자에 대한 기본 개념, 고분자의 고체물성, 점탄성론, 고무탄성, 고분자의 열화, 안정성 및 환경문제, 고분자첨가제, 블랜드 및 복합재료, 플라스틱 및 합성섬유, 가교 Polymer 등을 다루게 된다. 이 강좌를 통하여 보다 심화된 고분자의 물성을 이해하는데 기초를 확립한다.",Introduction to Physical Polymer Science,,"Polymer Science and Technology, 2nd ed., Joel R Fried, Prentice HallIntroduction to Polymer Physics, David I., Bower, Cambridge University Press",고분자물리화학
46551,의용고분자실습 2,4,2학기,3.0,전공선택,Understand the basic knowledges on drug delivery using biopolymers,약물전달시스템 기술과 응용,,약물전달시스템 기술과 응용,
46552,나노물리학 1,2,1학기,3.0,전공선택,나노크기에서의 자연현상 이해양자역학의 기초 개념 이해원자/분자운동의 양자역학적 해석 이해양자점 재료의 발광 원리 및 응용분야 이해,물리화학,,일반물리 및 일반화학,"일반물리, 일반화학"
46553,나노물리학 2,2,2학기,3.0,전공선택,양자역학 기초 이해양자역학적 관점에서의 개개 원자와 분자의 성질에 관해 이해양자역학적 관점에서의 원자/분자 구조들을 분광학적으로 결정하는 방법에 관한 이해,물리화학,,"물리화학 9, 10, 11판",나노물리1
46554,고분자나노구조분석 1,2,1학기,3.0,전공선택,"Through Polymer Nanostructure Analysiss 1, we are going to learn about not only spectroscopic analytic techniqes, such as FTIR, NMR, and UV, but also the fundametal definition of polymers and their applications. This class is mainly given in English even though professor is going to give objectives and summary both in Korean and in English.Therefore, students can learn about polymer synthesis as well as improve their English abilities in writing, reading and listening.","Donald L. Pavia, Gary M. Lampman, George S. Kriz, James R. Vyvyan, Introduction to Spectroscopy, 4TH Eds, Brooks/Core, Australia, 2009.",,,
46555,고분자나노구조분석 2,2,2학기,3.0,전공선택,"In Polymer Nanostructure Analysis II, we are going to discuss about Structure and Morphology of Polymers.The main purpose of this class is to improve your understandings of structure and morphology of polymers. Review of TEM, SEM and AFM techniques in polymeric materials can allow us to understand and control the physical properties of polymers. All the classes will be given in English, so that students need to read the materials before each class in order to help your understanding. Professor will give you brief explanations and review for first and last 5 minutes in Korean.","Polymer Microscopy: Ch 1, 2nd  Sawyer L. C.; Grubb D. T.,  Chapman & Hall, London 2000",,"Polymer Characterization: Physical techniques Ch8Ch11, 2nd Campbell D.; Pethrick R A.; White J. R Stanley Thornes, Cheltenham, 2000",Everyone can participate to this class even without registration.
46556,고분자표면공학 1,4,1학기,3.0,전공선택,"고분자 소재의 표면 및 계면에서의 다양한 화학적, 물리적 현상을 이해하고, 이를 활용한 공학적 기술들에 대해 학습한다.",Surface Chemistry Essentials,,Intermolecular and Surface Forces by Jacob. N. Israelachvili,"고분자공학개론, 고분자화학, 고분자물리화학"
46557,고분자분석화학실험 1,3,1학기,3.0,전공선택,"분석화학에 대한 기초 지식을 이해하고, 그 이해를 바탕으로 주어진 문제를 해결할 수 있는 능력을 함양하는 것을 목표로 함.",스쿠그의 분석화학 강의 9판,,"Quantitative Chemical Analysis(7판), Daniel C. Harris, 자유아카데미",일반화학
46558,고분자분석화학실험 2,3,2학기,3.0,전공선택,"수업목표	'전기화학법' 및' 분리법'에 대한 기초 지식을 이해하고, 그 이해를 바탕으로 주어진 문제를 해결할 수 있는 능력을 함양하는 것을 목표로 함.",스쿠그의 분석화학 강의 9판,,"Quantitative Chemical Analysis(10판), Daniel C. Harris, 자유아카데미","일반화학, 일반물리학, 물리화학"
46559,고분자물리학,3,1학기,3.0,전공필수,"고분자의 구조와 그 물리적 성질 및 이들간의 관계를 연구하는 학문으로 이의 연구에는 물리화학적, 물리적 및 역학적 방법을 사용한다. 고분자의 물리적 성질은 그 구조로부터 해석할 수 있으므로 그 물리적 성질을 갖는 고분자의 설계가 가능하다. 따라서 고분자구조, 물리적 성질, 고분자 기계적특성, 고분자의 점탄성 특성에 대하여 연구한다.",Introduction to physical polymer science,,,
46560,고분자복합재료,4,2학기,3.0,전공선택,"본 강의는 복합재료를 구성하는 물리적 요인에 대해 학습함으로써 복합재료를 이해하고 궁극적으로 설계할 수 있는 능력을 배양함. 구체적으로, 복합재료를 구성하는 필러, 메트릭스 및 계면을 정의하고 각 요소를 학습한 함. 이를 바탕으로, 복합재료의 다양한 특성 (특히, 기계적 및 전도 특성) 에 대한 연구설계를 학습함.",고분자 복합재료,,,공업역학 및 고분자구조물성학
46561,고분자유변학,4,1학기,3.0,전공선택,유체역학 기초에 대한 이해미분형 운동방정식의 유도단순 유동에 대한 이해고분자 공정 사례연구,준비된 강의자료 활용,,"An introduction to rheology (1989) H.A. Barnes, J.F. Hutton, K. Walters","공업역학, 이동현상"
46562,고분자화학,2,2학기,3.0,전공필수,"본 과목에서는 일상 생활에 널리 사용되고 있는 4대 합성수지인 polyethylene, polypropylene, polystyrene, polyvinylchloride를 비롯하여 최근에 개발된 고성능 수지에 이르기까지 각종 수지의 특성과 가공 방법을 배운다. 또한 이러한 고분자를 생산하는 회사 홈페이지를 조사하여 회사 정보와 수지에 관한 정보를 조사한다.",최신 플라스틱기술,,". 안태완, 김기수, 문운당, 2013",. 유기화학
46563,공업역학,2,2학기,3.0,전공필수,"본 수업은 유기소재섬유공학도로서 반드시 이해해야하는  5대 역학 (정역학, 동역학, 재료역학, 유체역학, 열역학) 중 하나인 정역학을 학습하기 위한 수업임. 2차원 및 3차원 공간에 대한 벡터의 표현에 대한 학습을 바탕으로 힘과 모멘트를 이해하는 것이 본 강의의 목표임.",Engineering Mechanics Statics (정역학 8판),,,공학수학
46564,물리화학,2,1학기,3.0,전공선택,"물리화학의 기본 원리에 대한 학습과 기체, 액체, 고체의 특성 및 에너지와 관련한 내용에 대한 기본 지식을 학습함.",물리화학 11판,,"Atkins 물리화학 9판, 10 또는 11판도 가능함",일반화학
46565,부직포공학,3,1학기,3.0,전공선택,"Target of lecture for nonwoven enginerring is to understand how to make the nonwovens  and to characterize them. Also, explain the consolidation methods of the webs and nonwoven engineering principles.","Nonwovens: theory, process, performance, and testing",,,
46566,섬유공학개론,1,2학기,3.0,전공필수,"최근 신소재에 대한 관심이 높아짐에 따라 첨단소재로 응용이 가능한 유기소재 및 섬유소재에 대한 기본적인 지식을 습득하고, 다양한 응용분야에 대한 이해를 도모",섬유기초기술,,,
46567,유기화학 1,2,1학기,3.0,전공선택,"유기 화합물의 명명법, 특징, 종류, 반응에 대한 기초적인 지식을 습득하여 물질의 합성 과정과 중합 과정을 통하여 제조된 고분자와 섬유의 특성과 응용에 대한 이해의 폭을 넓히는데 있다.",유기화학 7판(Organic Chemistry 7th edition),,,일반화학
46568,유기화학 2,2,2학기,3.0,전공필수,"유기소재를 배우기 위한 기본 단계로 유기 화합물의 명명법, 특징, 종류, 반응에 대한 기초적인 지식을 배양한다.",유기화학 7판(Organic Chemistry 7th edition),,,"일반화학, 유기화학 1"
46569,합성섬유,2,1학기,3.0,전공선택,"이 과목에서는 반합성섬유인 레이온과 아세테이트 섬유를 배운다. 또한 3대 합성섬유인 폴리에스테르, 나일론, 아크릴 섬유를 만들기 위한 폴리머를 합성하는 방법에서부터 방사 및 연신에 의해 실을 제조하는 과정까지 전 공정에 대해 알아본다. 또한 신합섬의 개념으로 개발된 폴리에스테르 신제품 섬유에 대해 공부하며, 합성섬유를 생산하는 회사 홈페이지를 방문하여 이러한 신제품의 특성을 조사하는 porject를 수행한다.",최신합성섬유,,인터넷 자료,
46570,나노소재,3,2학기,3.0,전공선택,"나노소재를 바탕으로 다양한 분야, 물리, 화학, 전자, 공학, 기계공학, 의학 등 자연과학 및 공학분야간의 공동 연구에 기본이 되는 내용을 학습한다",,,,
46571,섬유집합체공정,2,2학기,3.0,전공선택,"인간은 태어나자 마자 부드러운 강보에 쌓이고, 그 순간부터 섬유 집합체와 접하게 된다. 본 과목은 제직학, 편성학 등을 종합한 과목이다. 따라서 의류관련 업체에 종사하는 사람들은 위하여 제직의 개요, 편성의 개요 등을 포괄적으로 다루고자 한다.",직물구조학,,"편성공학, 이덕래, 신아출판사편성공학, 제직학, 직물구조",섬유공학개론
46572,계면과학,4,1학기,3.0,전공선택,"현대 과학의 발달과 더불어 재료공학의 눈부신 발전이 오늘날 풍요한 물질문명의 원동력이 되어 왔음은 주지의 사실이다. 그 중에서도 물질(고체, 액체, 기체)의 각종 특성을 다루는 재료과학(materials sciences)의 발전에 계면과학이 기여해온 바 또한 지대하다. 계면과학은 물리와 화학의 경계에 위치한 융합학문으로서, 본 강좌에서는 물체의 표면에서 발생하는 각종 계면특성에 대하여 이해하고, 자동차산업, 섬유산업, 조선 및 중공업, 화학공업, 철강산업, 반도체 응용산업, 생명공학, 농업 등 다양한 산업에서의 계면과학 응용분야를 살펴보고자 한다.",계면과학 이론과 실제,,"콜로이드과학 및 표면화학 , 임재석,임굉, 내하출판사, 2015. Physics and Chemistry of Interfaces, H.J.Butt, K.Graf, M. Kappl, WileyVCH, 2013.",
46573,탄소섬유,3,1학기,3.0,전공선택,"슈퍼섬유의일종인탄소섬유의전반적인제조과정및제조기술,응용분야에대한이해를목표로함.",CarbonFibersandTheirComposites,,,
46574,산업용소재공학 1,3,2학기,3.0,전공필수,산업용 소재의 제조공정과 응용에 필요한 특성과 제품에 대하여 다룬다. 산업용 소재의 제품화 기술을 이해하고 이를 응용하기 위한 체계적인 지식을 습득하도록 한다.1) 다양한 형태의 산업용 소재의 제조 공정 소개2) 산업용 소재의 응용제품의 소재 및 개발 전략의 이해,산업섬유소재 이론과 실제,,"1) A. R. Horrocks, S.C. Anand, 'Handbook of technical textiles', CRC Press2) S. Adanur, 'Wellington sears handbook of industrial textiles', Technomic Publishing",산업용소재공학2
46575,산업용소재공학 2,4,1학기,3.0,전공선택,산업용 소재의 기초 및 핵심성능을 소개함으로써 산업용 소재의 특성을 이해하도록 한다. 또한 산업용 소재의 특성을 이용한 각종 응용기술을 다룸으로써 꾸준한 기술적인 진보가 이루어지고 있는 첨단소재에 대한 체계적인 지식을 습득하도록 한다.,산업섬유소재 이해와 실제,,"섬유물리, 김상용 저, 피어슨 에듀케이션코리아","섬유물리, 합성섬유소재, 유기화학"
46576,기능성패션섬유,4,2학기,3.0,전공선택,"최근 패션섬유소재의 기능성에 대한 올바른 이해를 돕기 위해 관련 기능성의 개요와 발현 수단 및 원리, 그리고 최근 선진 기술을 소개하여 고부가가치 기능성 패션섬유 소재에 대한 전문적인 지식을 습득하고 다양한 응용 역량을 제고","섬유지식(Textile Science) I, II, 기초",,,
46577,염색화학,2,1학기,3.0,전공선택,다양한 섬유의 염색과 관련된 물리화학적 지식을 습득,염색화학,,"ChemicalPrinciplesofSyntheticFibreDyeing',S.M.Burkinshaw,BlackieAcademics'TextileProcessingandProperties',T.L.Vigo,Elsevier",
46578,섬유가공,3,1학기,3.0,전공선택,"최근 건강에 관한 관심이 높아짐에 따라 헬스케어 내지는 건강에 유익한 섬유 소재 및 가공이 각광을 받고 있다. 특히 소득 수준과 생활 수준이 향상되면서 최근에는 웰빙이라는 말이 우리 생활의 일상적인 용어로 쓰이게 되었다. 이에 발맞추어 섬유소재에서도 나노은 섬유, 원적외선 방출 섬유 등의 기능성 섬유와 함께 비타민 가공 섬유가 각광을 받고 있다. 본 강좌에서는 섬유가공의 원리와 적용방법에 대하여 이해하고, 가공의 종류와 기능성 부여 및 가공제품의 성능을 살펴보고자 한다.",기능성 섬유가공,,"섬유기초기술, 김병철 회, 한림원출판사, 2017. 스마트 섬유 주요 활용분야별 기술개발 동향과 적용사례 및 산업분석, 좋은정보사, 2021.",
46579,고분자구조물성학,3,1학기,3.0,전공선택,"본 강의는 섬유고분자의 주요 구조인 고분자 길이, entanglement, 배향 및 결정화를 현상적 및 이론적으로 이해하고 학습하는 것을 목표로 함. 이러한 고분자 구조를 이해하기 위해 반드시 선행하여 이해해야하는 열역학 법칙들에 대해 역사적 학습기법 (당시 시대 연구자 입장에서 연구하는 학습법)으로 학습함. 또한, 학기 후반부에는 엔트로피 컨셉을 이해해야지만 학습할 수 있는 고분자 블렌드에 대해 열역학적으로 학습함. 강의는 국내 최상위 대학원 수준으로 진행함.",강의자료,,Introduction to the thermodynamics of materials 4th edition by David R. Gaskell,유기화학 및 물리화학
46580,기능성고분자,4,2학기,3.0,전공선택,"This course focuses on the industrial significnat polymes together with the discussion of the principles of polymerization, commericial processes, properties and applications. 고분자의 기능화 관련 연구에 대한 기본적인 지식 습득과 폴리올레핀 기반의 고분자 합성과 관련한 전반적인 내용을 습득함",Functionalization of Polyolefins,,Principles of polymerization (George Odian)Advances in Natural Polymers: Composites and Nanocomposites,Physical chemistry Organi chemistry
46581,고분자분석,4,1학기,3.0,전공선택,고분자 분석을 위한 기본적인 기기 부터 이론과 관련한 내용을 통해 재료의 성질 분석 및 연구에 활용할 수 있는 인재를 양성함,고분자 분석,,실제 강의는 여러 논문 및 실제 분석 사례 및 이론 중심으로 진행 예정,
46582,섬유공정및실험,3,2학기,3.0,전공선택,"방사공정을 통하여 섬유형성이 가능한 다양한 고분자의 구조와 유변학적 거동을 이해하고, 실습을 통하여 고분자의 섬유형성과정에 대한 전반적인 지식과  제조원리를 이해함",Advanced fiber spinning,,,
46583,에너지소재개론,3,2학기,3.0,전공선택,"본 과목은 재료공학을 전공하는 3, 4학년 학부생 중 에너지 관련 소재/소자에 관심을 가지는 학부생을 대상으로 한 과목이다. 본 강의에서는 나노 기술이 적용되어 전기화학 특성, 광, 발광을 가지는 에너지 재료에 대한 기초 지식과 응용 원리에 대해서 살펴보고, 이러한 기초 지식을 기반으로, 응용한 분야인 이차전지, 연료전지, 슈퍼캐 패시터 등의 기초적인 소재 및 소자 해석에 대해 구체적으로 학습하여, 학부생들이 차세대 에너지 재료 및 소자 에 대한 이해에 도움을 주고자 한다.",,,"재료전기화학, 이철태 저, 단국대학교출판부 2010. 전기화학적 분석, 황훈 저, 자유아카데미 2018. Handouts + journal papers","선수과목 필요없음 (전기화학, 에너지소재에 대한 기본 개념이 없어도, 본 강의를 통해서 기초부터 응용분야까지 알기 쉽게 다루고자 함)."
46584,구조실험,3,1학기,2.0,전공선택,"이론적인 한계를 극복하기 위한 수단으로 사용되는 구조실험에 대한 이론적 바탕과 실험 방법을 학생들이 습득하도록 하는데 목적을 두고 있다. 이를 위하여 실험 계획, 모델 제작, 실험 장치 구성, 결과 분석 방법에 대하여 강의하고, 일부 모델에 대한 실험을 학생들이 직접 수행한다.",,,,공업수학 2 / 응용역학
46585,구조역학 1,2,2학기,3.0,전공선택,구조역학의 기본 원리와 이론을 이해하고 예제풀이를 통해 논리적이고 체계적으로 문제를 해결할 수 있는 능력을 배양하고 이를 바탕으로 구조공학분야에 응용할 수 있도록 기초실력을 함양하는 데 있다.,,,,
46586,구조역학 1,2,2학기,3.0,전공선택,구조역학의 기본 원리와 이론을 이해하고 예제풀이를 통해 논리적이고 체계적으로 문제를 해결할 수 있는 능력을 배양하고 이를 바탕으로 구조공학분야에 응용할 수 있도록 기초실력을 함양하는 데 있다.,,,,
46587,구조역학 2,3,1학기,3.0,전공선택,학생들이 향후 구조물의 설계를 위하여 필요한 부정정 구조물 해석 방법을 익히도록 하는데 목적을 두고 있다.,,,,구조역학1
46588,기초공학,4,1학기,3.0,전공선택,"구조물을 지지하는 기초에 대하여 안전한 설계가 이루어질 수 있도록 지반의 상황에 따라 적용가능한 기초의 형식과 각각의 특징을 이해하고, 다양한 시공사례를 통해 실무에서의 효과적인 작업을 수행할 수 있도록 공학적 지식을 배우는데 있다.",,,,
46589,상수도공학,3,1학기,3.0,전공선택,"본 강의는 인간 생활의 근본이 되는 상수도의 적절한 공급을 공부하는 과목으로써, 각각의 수처리 공정에 대한 원리를 강의하고 설계방법을 습득함으로써 전문적 지식인으로 활동할 수 있는 능력을 함양한다.상수도의 계획 및 설계이론을 습득하기 위해 양적개념으로서 강수 및 유출현상 이해, 질적개념으로 수질항목, 수처리 이론 및 적용이해를 통한 상수도 시설물을 설계한다.",,,,유체역학
46590,수공설계,4,1학기,3.0,전공선택,"홍수, 가뭄 피해 대비를 위해 설치되는 수공구조물을 설계에 필요한  홍수해석 기법과 하천수 흐름에 대한 이해수자원 소프트웨어 실습을 통한  설계능력 배양",,,,"수문학, 수리학2"
46591,수리학 1,2,2학기,3.0,전공선택,"물의 물리특성, 정수 및 동수 역학의 기본 원리를 이해하고 이론을 수리구조물 및 관수로 설계 문제에 적용해 응용력을 함께 키우는데 수업의 목표가 있음",,이재수. (2007). 수리학. 구미서관,,
46592,수리학 2,3,1학기,3.0,전공선택,수리학 전반에 걸친 다양한 분야에 대한 기초개념 및 이론을 바탕으로 실무 설계에서 활용할 수 있도록 하는데에 있다.,,,,수리학1
46593,수문학,3,1학기,3.0,전공선택,물의 물리적 순환과정과 수공구조물 설계를 위한 해석방법을 이해함으로써 수자원 실무에서 합리적인 계획과 설계를 할 수 있는 고급기술자를 육성하는데 그 목표가 있음,,김형수. (). 수문학의 이해. 지우북스윤용남. (). 수문학. 청문각,,
46594,수질공학,2,1학기,3.0,전공선택,"본 강의는 일반화학 등의 기초과목을 토대로 수질환경에 대한 분석, 대책 및 개선관리 방법을 배운다.",,박철희 외 4명. (2012). 수질오염개론. 동화기술,,기초화학
46595,수질공학실험,2,2학기,3.0,전공필수,환경부 수질환경보전법에 근거한 수질오염공정시험법을 숙지함으로서 주변의 수환경에 대한 올바른 이해를 도모하고 환경오염에 대한 인식을 새롭게 하여 장래의 환경오염 방지에 기여한다.,,최규철 외 4인. (2016). 수질오염 공정시험기준 주해. 동화기술,,수질공학
46596,수질공학실험,2,2학기,3.0,전공필수,환경부 수질환경보전법에 근거한 수질오염공정시험법을 숙지함으로서 주변의 수환경에 대한 올바른 이해를 도모하고 환경오염에 대한 인식을 새롭게 하여 장래의 환경오염 방지에 기여한다.,,최규철 외 4인. (2016). 수질오염 공정시험기준 주해. 동화기술,,수질공학
