source_row_number,course_name,grade,semester,credit,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,is_target_department,is_target_course
46956,컴퓨터구조,2,2학기,3.0,전공필수,"본 과정은  현대의 디지털컴퓨터의 구성요소를 소개하며, 각 요소들의 기능과 상호동작을 이해하는데 중점을 두어 컴퓨터 프로그래머로서 프로그래밍 환경을 잘 이해할 수 있도록 하고, 하드웨어 설계개념을 습득하여 고성능 컴퓨터 설계를 위한 기본 개념과 기술들을 접할 수 있도록 한다.",,Dominic Sweetman. (2007). See MIPS Run. Elsevier,,,True,True
46957,컴퓨터구조설계,3,2학기,3.0,전공선택,"디지털 설계와 컴퓨터아키텍처를 결합하여 마이크로프로세서를 구축하는 과정을 습득하며, 마이크로프로세서의 동작원리를 완전히 이해한다.",,"Patterson, Hennessy. (2009). Computer Organization and Design. ElsevierVolnei A. Pedroni. (2009). Circuit Design with VHDL. 한빛미디어",,컴퓨터구조,True,True
46958,컴퓨터네트워크,3,2학기,3.0,전공필수,"This lecture deals with the architectures and protocols of computer networks: switching methods, routing algorithm, congestion control. LAN, wireless networks, Internet, TCP/IP, and etc.",,,,Data Communications,True,True
46959,컴퓨터알고리즘,3,1학기,3.0,전공필수,본 과목은 문제해결을위한 알고리즘을 설계하고 그 알고리즘을 분석하여 최적의 알고리즘을 구현할 수 있는 방법을 공부하며 각각의 알고리즘에 대한 time complexity 계산방법을 공부한다.,,,,자료구조,True,True
46960,프로그래밍언어론,3,2학기,3.0,전공선택,"프로그래밍언어들의 기본원리를 이해하고 학습한다. 이론적/논리적인 측면에서 프로그래밍언어의 정의, 역사, 기본 개념을 바탕으로 다양한 프로그래밍언어의 패러다임에 대한 이해와 학습을 포함한다. 과제는 다음 언어에 대한 프로그래밍을 과제로 제시된다.1) 절차중심언어: C 2) 함수언어: Lisp3) 객체지향언어: Java, C++4) 논리언어: Prolog",,,,"컴퓨터프로그래밍의기초, C언어기초,  C++프로그래밍, 객체지향프로그래밍설계",True,True
46961,확률및통계,3,1학기,3.0,전공선택,"기초적인 수리능력을 바탕으로 수집된 자료의 정리, 확률과 분포이론, 여러가지 확률분포, 이항분포와 정규분포, 표본분포, 추정, 검정의 기초 통계학이론과 응용분야로서 분산분석, 상관과 회귀분석, 통계적 추론 등 통계학의 활용에 이르기까지 통계학의 제반 과정을 이해하여 정보사회에서 중요한 통계문제를 해결할 능력을 배양한다.",,,,,True,True
46962,이산수학,2,1학기,3.0,전공선택,"1) 수학적 개념 및 응용 방법을 이해하고 논리적, 수학적으로 사고하는 방법 습득2) 컴퓨터공학 교과목 이해를 위한 수학적 토대를 제공",,,,,True,True
46963,마이크로프로세서및실험,3,1학기,3.0,전공선택,"마이크로프로세서 기술을 이해하기 위해 CPU를 중심으로 address bus와 data bus상에서 연결되는 기억소자인 RAM, ROM 그리고 주변 Input/Output device와 마이크로프로세서의 기본 구조를 이해한다. 이를 활용한 프로젝트를 수행한다.",,,,,True,True
46964,마이크로프로세서및실험,3,1학기,3.0,전공선택,"마이크로프로세서 기술을 이해하기 위해 CPU를 중심으로 address bus와 data bus상에서 연결되는 기억소자인 RAM, ROM 그리고 주변 Input/Output device와 마이크로프로세서의 기본 구조를 이해한다. 이를 활용한 프로젝트를 수행한다.",,,,,True,True
46965,유닉스시스템,2,2학기,3.0,전공선택,"This course is an introduction to Unix/Linux operating system. We will cover the fundamental concepts, commands, system calls, and programming skills of Unix/Linux.",,,,,True,False
46966,데이터베이스,3,2학기,3.0,전공선택,"대량의 데이타로부터 데이타베이스를 구축하고, 구축된 데이타베이스로부터 효율적인 데이타 검색을 가능하게 하는 이론을 습득",,"Ramakrishnan 저, 송병호 역. (2000). 데이타베이스 관리시스템. 이한출판사",,,True,True
46967,데이터마이닝,4,2학기,3.0,전공선택,This course aims to provide students the concept of data mining and its real applications.,,"PangNing Tan, Michael Steinbach, Anuj Karpatne, Vipin Kumar. (2019). Introduction to Data Mining. Pearson",,"Basic linear algebra, Basic computer algorithmAll students have to know basic programming skills with Python or Java language",True,True
46968,데이터통신,3,1학기,3.0,전공선택,This lecture provides protocols and technologies for reliable data communication between two end systems.,,,,"통신이론, 컴퓨터 구조, 정보이론",True,True
46969,전기전자기초실험,2,1학기,3.0,전공선택,"저항, 콘덴서,코일 및 다이오드로 구성된 여러가지 형태의 기초 전기회로망에서 입력 (전류,전압)신호와  출력(전류,전압)신호의 관계를 이해한다.  그리고  전기 회로 의 저항소자값 및 전류,전압 측정을 할 수 있는  계측기 사용법을 배워서 전기회로 저항소자값 및 입,출력 신호의 전류와 전압값을 측정하고 , 전류 및 전압값들의 시간축에서의 변화를 보여주는 입,출력 신호 파형을 관찰하면서 원하는 신호를 발생시킬 수 있는 전기회로를 설계하는 방법을 배운다.",,홍순관. (2013). 기초전자실험. 한빛아카데미Mitchel E. Schultz. (2011). GROB'S ELECTRONICS. Mc GrawHill,,,True,True
46970,정보보호,4,2학기,3.0,전공선택,"암호기술, 암호화폐, 블록체인 등을 배우는 것을 통해 정보보호에 대한 이해를 높인다※ 비대면 원격수업(실시간강의)으로 진행됨.",,,,,True,True
46971,모바일프로그래밍,3,1학기,3.0,전공선택,태블릿 및 스마트폰과 같은 모바일 시스템 위에서 동작하는 응용 프로그램을 만들기 위한 과정을 학습합니다.,,,,자바 프로그래밍,True,True
46972,C++프로그래밍,2,1학기,3.0,전공선택,"C언어를 학습한 학생들이 C++언어을 통하여 객체지향 언어의 원리와 특징을 이해한다. C++언어의 문법적인 특징뿐만 아니라, C++언어의 특성을 중심으로 프로그래밍 기법을 학습한다.",,"Walter Savitch. (2010). Absolute C++, 4/e. Person",,C언어기초,True,True
46973,C++프로그래밍,2,1학기,3.0,전공선택,"C언어를 학습한 학생들이 C++언어을 통하여 객체지향 언어의 원리와 특징을 이해한다. C++언어의 문법적인 특징뿐만 아니라, C++언어의 특성을 중심으로 프로그래밍 기법을 학습한다.",,"Walter Savitch. (2010). Absolute C++, 4/e. Person",,C언어기초,True,True
46974,파일구조,2,2학기,3.0,전공선택,"디스크, 테이프, CD 등과 같은 보조기억 장치에 데이타를 효율적으로 저장 및 탐색하는 방법을 배우고,아울러 이들 장치에서의 저장구조 및 접근기법의 이론을 습득",,,,,True,False
46975,창의적IT공학설계입문,2,1학기,3.0,전공선택,"정보화 기술의 획기적 발달에 따라 도래한 지식 정보화 사회에서 산업체가 요구하는 엔지니어의 능력과 소양을 갖추기 위해 지식 전달 위주의 학습이 아닌 창의성을 개발하는 설계교육을 위한 입문 과정이다.문제 정의, 아이디어 창출, 아이디어 다듬기, 아이디어 판정 등 창의적 문제 해결 과정을 배우고, 팀웍, 의사소통, 심적 장애 극복, 시각화와 기업법, 지능 모형 등 창의적 문제 해결에 요구되는 여러가지 소양과 기법을 다룬다.",,,,프로그래밍 교과목(C/Python),True,False
46976,논리회로설계및실험,2,2학기,3.0,전공선택,기초 디지털 논리 회로의 이해와 이에 대한 실험을 통해 디지털 논리 회로를 응용한 설계 능력 배양을 목표로 한다. 이를 위해 단계별 실험계획서 및 보고서를 제출한다. 논리회로 실험용 PCB보드와 각종 게이트를 이용하여 팀 프로젝트를 수행하여 설계 작품을 완성한다. 제공되는 이러닝 컨텐츠를 보조 도구로 활용한다. 예비 및 결과보고서에 대한 글쓰기 지도를 병행한다.,,Charls H. Roth. (). FUNDAMENTALS OF LOGIC DESIGN. Thomson,,디지털논리설계,True,True
46977,논리회로설계및실험,2,2학기,3.0,전공선택,기초 디지털 논리 회로의 이해와 이에 대한 실험을 통해 디지털 논리 회로를 응용한 설계 능력 배양을 목표로 한다. 이를 위해 단계별 실험계획서 및 보고서를 제출한다. 논리회로 실험용 PCB보드와 각종 게이트를 이용하여 팀 프로젝트를 수행하여 설계 작품을 완성한다. 제공되는 이러닝 컨텐츠를 보조 도구로 활용한다. 예비 및 결과보고서에 대한 글쓰기 지도를 병행한다.,,Charls H. Roth. (). FUNDAMENTALS OF LOGIC DESIGN. Thomson,,디지털논리설계,True,True
46978,객체지향프로그래밍설계,2,2학기,3.0,전공선택,객체 지향 프로그래밍에 대한 개요를 배우고 JAVA 언어를 기반으로 하여 객체 지향 프로그램 설계를 수행한다.,,박은종. (2018). Do it! 자바 프로그래밍 입문. 이지스퍼블리싱,,"컴퓨터프로그래밍의기초,컴퓨터과학과코딩,창의적IT공학설계입문",True,True
46979,객체지향프로그래밍설계,2,2학기,3.0,전공선택,객체 지향 프로그래밍에 대한 개요를 배우고 JAVA 언어를 기반으로 하여 객체 지향 프로그램 설계를 수행한다.,,박은종. (2018). Do it! 자바 프로그래밍 입문. 이지스퍼블리싱,,"컴퓨터프로그래밍의기초,컴퓨터과학과코딩,창의적IT공학설계입문",True,True
46980,임베디드시스템및실험,4,1학기,3.0,전공선택,임베디드 시스템에 대한 개요를 배우고 실습 보드를 기반으로 임베디드 시스템을 구축 및 응용을 처리하는 방법을 학습합니다.,,,,"C언어 기초, 시스템 프로그래밍, 운영체제",True,True
46981,IT융복합종합설계,4,1학기,3.0,전공선택,"IT융복합종합설계는 종합프로젝트 과목으로서 기초프로젝트와 개별프로젝트 과목에서 배운 것을 종합하여 프로젝트를 완성하는 교과목이다. 프로젝트 주제를 설정하고 문제점을 파악하고 관련 연구를 진행한다. 이를 바탕으로 문제점 해결을 위한 아이디어를 도출한 후에 시스템을 설계하고 구현한다. 아이디어 발표, 시스템 구성 발표, 중간발표, 최종발표 등의 발표와 보고서로 평가하며 최종적으로 프로젝트 결과를 발표하고 시연한다.",,변홍석. (2010). 창읮거 공학설계 입문. 두양사,,창의적IT공학설계입문,True,False
46982,IT융복합종합설계,4,2학기,3.0,전공선택,"IT융복합종합설계는 종합프로젝트 과목으로서 기초프로젝트와 개별프로젝트 과목에서 배운 것을 종합하여 프로젝트를 완성하는 교과목이다. 프로젝트 주제를 설정하고 문제점을 파악하고 관련 연구를 진행한다. 이를 바탕으로 문제점 해결을 위한 아이디어를 도출한 후에 시스템을 설계하고 구현한다. 아이디어 발표, 시스템 구성 발표, 중간발표, 최종발표 등의 발표와 보고서로 평가하며 최종적으로 프로젝트 결과를 발표하고 시연한다.",,변홍석. (2010). 창읮거 공학설계 입문. 두양사,,창의적IT공학설계입문,True,False
46983,디지털논리공학,1,2학기,3.0,전공선택,"디지털 시스템을 설계하기 위해 요구되는 디지털 논리회로의 기초 개념을 이해하고 , 집적 회로의 종류 및 특성을 이해하는 것을 목표로 한다.",,,,,True,True
46987,병렬및분산시스템,3,2학기,3.0,전공선택,NVIDIA GPGPU 기반의 CUDA 프로그래밍을 통해 병렬 분산 시스템의 원리를 이해,,,,,True,False
53906,수치해석,3,1학기,3.0,전공,,공학도를 위한 수치해석. (2016). 백태현. 청문각,,,※선수과목 : 공업수학 Ⅰ,False,True
53951,자동제어,3,1학기,3.0,전공,,김성중. (2019). 핵심이 보이는 제어공학. 한빛 아카데미,,,,False,True
53963,전기전자공학및실험,2,1학기,3.0,전공,,이규철외 3인. (2014). 공학도룰위한 전기전자공학. 카오스북,,,,False,True
53972,시퀀스제어,2,2학기,3.0,전공,,정도영 저. (). 시퀀스제어와 XGTXGK PLC. 복두 출판사,,김현수 저. (). 선박실무 시퀀스제어회로. 다솜출판사한태환 저. (). 실무시퀀스제어기술. 복두출판사,,False,True
53985,마이크로프로세서응용설계,2,2학기,3.0,전공,,"김진환, 장성용, 김동식. (2020). 쉽게 배우는 AVR ATmega128 마이크로콘트롤러 (개정판). 생능출판",,이창주 외 3명. (2017). 마이크로프로세서 프로그램 실습 ATmega128. 생능출판,,True,True
53986,공업수학Ⅰ,2,1학기,3.0,전공,,D.G. Zill. (2017). Advanced Engineering Mathematics (6th ed). Jones & Bartlett Learning,,E. Kreyszig. (2011). Advanced Engineering Mathematics (10th ed). Wiley,,True,False
53987,공업수학Ⅱ,2,2학기,3.0,전공필수,,D.G. Zill. (2017). Advanced Engineering Mathematics (6판). Jones & Bartlett Learning,,E. Kreyszig. (2011). Advanced Engineering Mathematics (10판). Wiley,,True,False
53988,전기물성,3,1학기,3.0,전공,,박창엽. (2004). 전기물성공학. 피어슨에듀케이션코리아,,문병무. (2004). 전기전자물성공학. 도서출판 신성성영권. (1977). 전기전자재료. 동명사,,True,True
53989,전력시장운용개론,3,1학기,3.0,전공,,알랜J. 우드 외. (2018). 전력시스템 운용. 북코리아,,송길영. (2008). 전력계통공학. 동일,,True,False
53990,전력전송공학,3,1학기,3.0,전공,,송길영. (1999). 최신송배전공학. 동일출판사,,박규홍. (2000). 전력전송공학. 동일출판사,,True,False
53991,직류여자기기,3,1학기,3.0,전공,,장도현 외 3인. (1998). 전기기기공학. 사이텍미디어,,P.C.Sen. (1996). PrinciplesofElectricMachinesandPowerElectronics. JoneWiley&Sons,,True,False
53992,교류여자기기,3,2학기,3.0,전공,,장도현 외 3인공역. (1997). 전기기기 공학. 사이텍미디어,,P. C. Sen. (1997). Principle of Electric Machines and Power Electronics. John Wiley & Sons,,True,False
53993,전기재료공학,3,2학기,3.0,전공,,검정연구회. (2022). 전기응용 및 공사재료. 동일출판사,,지철근. (). 조명공학. 문운당신백균 외. (2019). 대학전기응용. 동일출판사,,True,True
53994,전력전자공학,3,2학기,3.0,전공,,원충연외4인. (2020). 원리로이해하는 전력전자공학. 한빛아카데미,,"노의철외2인. (2014). 알기쉽게 풀어쓴 전력전자공학. 문운당Erickson, Robert W., Maksimovic, Dragan. (2020). Fundamentals of Power Electronics 3/E. Springer",,True,True
53995,산업전자공학,4,1학기,3.0,전공,,"Robert W. Erickson /  원충연 외 4인. (2013 /  2015). 전력 전자공학의 기초 I, II(일부) /  원리로 이해하는 전력전자공학. GS 인터비전 /  한빛 아카데미",,"노의철외2인. (2019). 전력전자공학. 문운당김상훈. (2018). 모터제어 DC,AC,BLDC Motors. 복두출판사",,True,True
53996,조명공학,4,1학기,3.0,전공,,오성보. (2014). 조명계획과 설계. 제주대학교 출판부,,최홍규외7인. (2000). 조명설비 및 설계. 성안당지철근. (2000). 조명 용어사전. 의제,,True,False
53997,지능형전력망,3,2학기,3.0,전공,,전기학회. (2006). 배전시스템공학. 북스힐,,송길영. (2018). 최신송배전공학. 동일출판사Sioshansi. (2012). Smart Grid. AP,,True,False
53998,제어공학Ⅰ,3,1학기,3.0,전공,,임동진. (2019). 제어시스템공학. 생능출판,,김성중. (2018). 핵심이보이는 제어공학. 한빛아카데미검정연구회. (2013). 제어공학기사문제. 동일출판사,,True,True
53999,제어공학Ⅱ,3,2학기,3.0,전공,,임동진. (2019). 제어시스템공학. 생능출판,,김성중. (2018). 핵심이보이는 제어공학. 한빛아카데미이국희. (2017). 제어공학기사문제. 엔트미디어,,True,True
54002,전기자동차개론,2,1학기,3.0,전공,,정용욱 외. (2018). 전기자동차(3판). GS인터비젼,,이완근 외. (2019). 전력시스템과 마이크로그리드. 햇빛e세상GB planning center. (2015). 자동차모터의 현재와 미래. GoldenBell,,True,True
54003,기초전자회로,2,2학기,3.0,전공,,Albert.P.Malvino. (2021). Electronic Principles. McGrawHill,,Thomas L. Floyd. (2018). Electronic Devices. Pearson김동식. (2015). 전자회로. 생능출판,,True,True
54004,전기전자실습,2,2학기,2.0,전공필수,,박병하 외 2명. (2010). Understanding ELVIS. 인피니티북스,,,,True,True
54005,전기자기학Ⅰ,2,1학기,3.0,전공,,강형부 외 3인. (2001). 전자기학. 교보문고,,"W. H. Hayt.. (2001). Engineering Electromagnetics. Jr, McGrawHill",,True,True
54006,회로일반,2,1학기,3.0,전공,,박송배. (2010). 신회로이론. 문운당,,,,True,True
54007,전기자기학Ⅱ,2,2학기,3.0,전공필수,,강형부 외 3인공역. (2005). 전자기학. 교보문고,,W. H. Hayt       J. A. Buck. (2004). Engineering Electromagnetics. McGrawHill,,True,True
54008,회로이론,2,2학기,3.0,전공필수,,박 송 배. (2015). 알기쉬운 회로이론. 문 운 당,,이 병 효. (1983). 기초전기전자. 동 일 출 판 사양 흥 석 외 7인. (1993). 회로해석. 동 일 출 판 사,,True,True
54009,전력공학,4,2학기,3.0,전공,,Vicent Toro. (1992). 전력시스템공학. Prentice Hall,,Nick Jenkins. (2000). Embedded Generation. IEE송길영. (2011). 송배전공학. 동일출판사,,True,False
54010,전기기초실험,3,1학기,2.0,전공필수,,신현철. (2021). 대학 전자회로 실험. 한티미디어,,"신현철,최준영. (2021). LabVolt 실험장비를 이용한 전력공학실험. 거북골",,True,True
54011,전기기초실험,3,1학기,2.0,전공필수,,신현철. (2021). 대학 전자회로 실험. 한티미디어,,"손광명,최준영. (2021). LabVolt 실험장비를 이용한 전력공학실험. 거북골",,True,True
54012,전기응용실험,3,2학기,2.0,전공필수,,,,,,True,True
54013,프로그래밍응용,2,1학기,3.0,전공,,천인국. (2021). (교재 1) (누구나 쉽게 즐기는) C언어 콘서트 (개정3판). 생능출판,,우재남. (2022). (교재 2) C 언어 for Beginner (개정4판). 한빛아카데미조성호. (2022). (참고도서 1) WONDER C. 인피니티북스,,True,True
54014,디지털공학,2,1학기,3.0,전공,,김수원 외. (2020). 디지털디자인 (6판). Pearson,,Mano 외 2인. (2015). Logic and Computer Design Fundamentals (5th ed). PearsonT.L. Floyd. (2015). Digial Fundamentals   (11th ed). Pearson,,True,False
54015,응용전자회로,3,1학기,3.0,전공,,Albert.P.Malvino. (2021). Electronic Principles. McGrawHill,,Thomas L. Floyd. (2018). Electronic Devices. Pearson김동식. (2015). 전자회로. 생능출판,,True,True
54016,창의적공학설계,1,2학기,3.0,전공,,김은경. (2020). 창의적 공학설계. 한빛아카데미,,김대수. (2016). 창의 공학설계. 생능출판,,True,False
54017,디지털공학실험,2,1학기,2.0,전공필수,,디지털 논리회로 실험. (2014). 임석구. 한빛아카데미,,,,True,False
54018,컴퓨터프로그래밍,2,1학기,3.0,전공,,열혈강의 C++ 프로그래밍. (2010). 윤성우. 오렌지미디어,,열혈강의 C 프로그래밍. (2010). 윤성우. 오렌지미디어,C프로그래밍 및 실습,True,True
54019,기초전자공학실험,2,2학기,2.0,전공필수,,기초전자실험. (2022.04.27). 서경환. 생능출판,,,,True,True
54020,전자회로,2,2학기,3.0,전공필수,,Electronic Principles(8th Ed.). (2016). McGrawHill. Malvino,,,회로이론1,True,True
54021,디지털시스템,2,2학기,3.0,전공,,"디지털공학. (2018). 김대정, 모현선. 한빛아카데미 (2018)",,,"디지털공학, 디지털공학실험",True,True
54022,전자회로실험,3,1학기,2.0,전공필수,,,,,"전자회로,기초전자공학실험",True,True
54023,물리전자공학,3,1학기,3.0,전공,,"Solid State Electronic Devices (7 ed.). (2015). B. G. Streetman, S. K. Banerjee. Jones & Bartlett Learning",,,,True,True
54024,반도체공학,3,2학기,3.0,전공,,"고체전자공학 7판. (). B.G.Streetman, S.K.Baerjee . 성진미디어",,,물리전자공학,True,True
54025,제어공학,3,2학기,3.0,전공,,제어 시스템 공학. (2019). 임동진. 생능출판,,"modern control systems(11th ed.), . (2010.). Pearson.  R.C. DorfAutomatic Control Systems(8th ed.)　. ( 2003). John Wiley & Sons.  Inc., B.C. Kuo and M.F. Golnaraghi","자동제어, 공업수학",True,True
54026,집적회로제조공정설계,3,2학기,3.0,전공,,"고체전자공학. (). 벤 스트리트만 저, 곽계달 역.",,DRAM 의 설계. (). 유희준 저.,,True,True
54027,컴퓨터이용회로설계,3,2학기,3.0,전공,,전자회로(Electronic Principles). (2016). McGrawHill. Malvino,,핵심이 보이는 전자회로 with PSPICE. (2018). 신경욱. 한빛아카데미,"응용전자회로, 전자회로실험",True,True
54028,통신이론,3,2학기,3.0,전공,,,,,,True,True
54029,집적회로설계및실습,4,1학기,3.0,전공,,CMOS 디지털 집적회로 설계. (2014). 신경욱. 한빛아카데미,,CMOS VLSI Design. (2011). Neil Weste and David Harris. AddisonWesley,,True,True
54030,스마트센서공학,4,1학기,3.0,전공,,광전자 및 광자공학. (2013). S.O.Kasap. 퍼스트북,,,,True,True
54033,딥러닝,3,2학기,3.0,전공,,쉬운 딥러닝. (2021). 변병현. 생능출판사,,밑바닥부터 시작하는 딥러닝. (2017). 사이토고키 . 한빛미디어,,True,True
54034,공업수학Ⅰ,2,1학기,3.0,전공,,,,,"기초공학수학1,2",True,False
54035,공업수학Ⅱ,2,2학기,3.0,전공,,"Advanced Engineering Mathematics,. (1999). Jones & Bartlett. Dennis G.Zill",,,공업수학1,True,False
54036,수치해석,3,1학기,3.0,전공,,MATLAB을 이용한 알기 쉬운 수치해석. (2021). 박태희. 생능출판,,,,True,True
54037,자동제어,3,1학기,3.0,전공,,,,,,True,True
54038,공업논리및논술,3,1학기,2.0,전공,,,,,,True,False
54039,마이크로프로세서,3,1학기,3.0,전공,,,,,,True,True
54040,전자기학,2,1학기,3.0,전공필수,,,,,,True,True
54041,디지털공학,2,1학기,3.0,전공,,"디지털공학 . (2018). 김대정, 모현선 공저. 한빛아카데미",,,,True,False
54042,회로이론Ⅰ,2,1학기,3.0,전공필수,,,,,,True,True
54043,전자장,2,2학기,3.0,전공,,,,,,True,True
54044,신호및시스템,3,1학기,3.0,전공,,,,,,True,True
54045,회로이론Ⅱ,2,2학기,3.0,전공,,기초회로이론. (). 최윤식. 한빛미디어,,,"회로이론1,공업수학",True,True
54046,응용전자회로,3,1학기,3.0,전공,,,,,전자회로,True,True
54047,디지털신호처리,3,2학기,3.0,전공,,,,,,True,True
54050,수치해석,3,1학기,3.0,전공,,"Steven C. Chapra 저 / 손권, 최윤호, 정재일 공역. (2019). Chapra의 응용수치해석 (한글번역서, 4th Edition). McGrawHill Education",,,,False,True
54069,기초전기·전자공학개론,2,1학기,3.0,전공,,"THOMAS L. FLOYD, DAVID M. BUCHLA(번역:손상희). (2010). 기초 전기전자공학, 제8판. (주)시그마프레스",,"THOMAS L. FLOYD, DAVID M. BUCHLA. (2010). Electronics Fundamentals: Circuits, Devices, and Applications, 8th edition. PRENTICE HALL",,False,True
54072,방사선센서공학,3,2학기,3.0,전공,,정만희. (). 강의노트(PPT). 없음,,"Glenn F. Knoll. (2010). Radiation Detection and Measurement, 4th Edition. John Wiley & Sons",,False,True
54074,전자기학,2,2학기,3.0,전공,,David J. Griffiths (김진승 역). (2016). 기초전자기학 (제4판). 진샘미디어,,,,False,True
54075,기초통계학,1,2학기,3.0,전공,,"송성주,전명식. (2021. 7.). 기초통계학. 자유아카데미",,노경섭. (2022. 1.). 제대로시작하는 기초통계학. 한빛아카데미성태제. (2019. 2.). 현대기초통계학 이해와 적용. 학지사,,True,True
54076,에너지공학기초,1,1학기,3.0,전공,,,,,,True,False
54077,인공지능개론,1,1학기,3.0,전공,,"한선관, 류미영, 김태령, 고병철, 서정원. (2021). 놀랍게 쉬운 인공지능의 이해와 실습. 성안당",,,,True,True
54078,웹프로그래밍,1,2학기,3.0,전공,,나진호. (2022). HTML5+CSS3 실무테크닉. 성안당,,황기태. (2022). HTML5+CSS3+Javascript 웹 프로그래밍. 생능출판사,,True,True
54079,디지탈논리회로,2,1학기,3.0,전공,,M. Morris Mano. (2018). Digital Design(6th Edition). Pearson,,Thomas L. Floyd. (2009). Digital Fundamentals(10th Edition). Prentice HallStephen Brown외 1인. (2001). Fundamentals of Digital Logic with VHDL Design. McGraw Hill,,True,True
54080,화일처리및응용,2,1학기,3.0,전공,,이석호. (2017). 파일구조. 정익사,,,,True,False
54081,컴퓨터그래픽스및응용,3,1학기,3.0,전공,,구자영외 5인. (2014). OpenGL을 이용한 컴퓨터그래픽스. 홍릉과학출판사,,,,True,False
54082,프로그래밍언어론,3,2학기,3.0,전공,,원유헌. (2014). 프로그래밍 언어론. 정익사,,Mitchell. (2002). Concepts in Programming Languages. Cambridge,,True,True
54083,기초웹개발론,3,2학기,3.0,전공,,,,,,True,True
54084,스마트모바일컴퓨팅,2,2학기,3.0,전공,,정우기. (2022). 6세대 이동통신. 복두,,"SIMONE ALESSANDRIA외. (2021). 유인물, Flutter Cookbook[강의자료로 제공 예정]. Packt PublishingAlberto Miola. (2020). Flutter Complete Reference[강의자료로 제공 예정]. Independently Published",,True,True
54085,임베디드컴퓨팅,3,2학기,3.0,전공,,,,장성용. (2018). 예제로 쉽게 배우는  아두이노. 생능출판사후쿠다 카즈히로. (2018). 라즈베리 파이. 3: 입문과 실전 활용   한 권으로 끝내자!. 위키북스,,True,True
54086,고급웹개발론,4,1학기,3.0,전공,,데이비드 플래너건. (). 자바스크립트 완벽가이드. 인사이트,,,,True,True
54087,머신러닝,4,1학기,3.0,전공,,,,사이토 고키. (). 맡바닥부터 시작하는 딥러닝(번역서). 한빛미디어,,True,True
54088,디지털영상처리,2,2학기,3.0,전공,,"신종홍 , 장선봉 , 지인호. (2015). 디지털 영상처리 입문 : 오감을 자극하는 3차원 입체 학습. 한빛아카데미",,,,True,True
54089,프로젝트Lab,4,2학기,3.0,전공,,,,헨릭 크니버그(Henrik Kniberg). (20090506). 스크럼과XP. 인사이트,,True,True
54090,JAVA프로그래밍,2,1학기,3.0,전공,,"황기태 , 김효수. (2018). 명품 JAVA Programming [ 개정4판 ]. 생능출판사",,,,True,True
54091,C 프로그래밍,2,2학기,3.0,전공,,,,,,True,True
54092,사물인터넷기술및응용,4,1학기,3.0,전공,,JEREMY BLUM. (). Exploring Arduino : Tools and Techniques for Engineering Wizardry. Wiley,,"JEREMY BLUM. (2021). IT CookBook, 익스플로링 아두이노(2판). 한빛아카데미",,True,False
54093,가상화기술개론,4,1학기,3.0,전공,,Gabriel N. Schenker. (2020). Learn Docker Fundamentals of Docker 19.x. Packt Publishing,,,,True,False
54094,블록체인개론,3,1학기,3.0,전공,,이병욱. (2019). 블록체인 해설서. 에이콘출판사,,"박성훈, 류길성, 강동욱 번역, 안드레아스 M. 안토노풀로스, 개빈 우드 지음 지음. (2019). 마스터링 이더리움: 스마트 컨트랙트 및 댑 구축하기. 제이펍박재현, 오재훈, 박혜영. (2018). 코어 이더리움 프로그래밍: 블록체인, 이더리움 핵심에서 암호화폐 구축을 위한 스마트 컨트랙트 개발까지. 제이펍",,True,False
54095,기초공학설계,1,1학기,3.0,전공,,"Glenn Brookshear, Dennis Brylow. (2019). 컴퓨터과학 총론(Computer Science: An Overview, 13th Edition). Pearson, 휴먼싸이언스",,김은경. (2020). 창의적 공학설계(3판). 한빛아카데미김대수. (2020). 창의공학설계. 생능출판,,True,False
54096,SW개발기초,1,1학기,3.0,전공필수,,김완섭. (2019). 파이썬으로 배우는 컴퓨팅 사고. 인피니티북스,,"우재남. (2017). IT CookBook, 파이썬 for Beginner. 한빛아카데미",,True,False
54097,웹프로그래밍,1,2학기,3.0,전공,,황개태. (2022). 명품 HTML5+CSS3+Javascript 웹 프로그래밍[개정판]. 생능출판사,,,,True,True
54098,컴퓨터수학,1,2학기,3.0,전공,,박주미. (2021년 초판). 컴퓨팅 사고력을 키우는 이산수학(3판). 한빛미디어,,,,True,False
54099,자료구조,2,1학기,3.0,전공필수,,천인국 공용해 하상호. (2019). c 언어로 쉽게 풀어쓴 자료구조. 생능출판,,윤성우. (2013). 윤성우의 열혈자료구조. 오렌지미디어,,True,True
54100,객체지향프로그래밍,2,1학기,3.0,전공,,변영철. (). Visual C++.NET을 이용한 객체지향 프로그래밍. 한라사랑닷넷(학교 교내서점 구입가능),,,,True,True
54101,응용확률론,2,1학기,3.0,전공,,고승곤 외 2인. (2009). 새일반통계학. 교우사,,한혁수. (2020). R로 쉽게 통계 배우기. 생능출판사,,True,True
54102,소프트웨어공학,3,1학기,3.0,전공필수,,김치수. (2019). 쉽게 배우는 소프트웨어 공학. 한빛아카데미,,,,True,True
54103,알고리즘,2,2학기,3.0,전공필수,,문병로. (2022). <관계중심의 사고법> 쉽게 배우는 알고리즘 저   자 : 문병로. 한빛 미디어,,카일 루든. (). Mastering Algorithms with C  번역본. 한빛 미디어,,True,True
